Создан как новый массив данных;Образец 1522 полученный PEService Дата пятница, декабря 01 2023
cm-1;%T
2477,00;100,69
2476,00;100,69
2475,00;100,69
2474,00;100,69
2473,00;100,69
2472,00;100,69
2471,00;100,70
2470,00;100,70
2469,00;100,70
2468,00;100,70
2467,00;100,70
2466,00;100,70
2465,00;100,70
2464,00;100,70
2463,00;100,70
2462,00;100,70
2461,00;100,70
2460,00;100,69
2459,00;100,69
2458,00;100,69
2457,00;100,69
2456,00;100,69
2455,00;100,68
2454,00;100,68
2453,00;100,68
2452,00;100,68
2451,00;100,68
2450,00;100,68
2449,00;100,68
2448,00;100,68
2447,00;100,68
2446,00;100,68
2445,00;100,68
2444,00;100,68
2443,00;100,68
2442,00;100,67
2441,00;100,67
2440,00;100,67
2439,00;100,67
2438,00;100,67
2437,00;100,67
2436,00;100,67
2435,00;100,67
2434,00;100,66
2433,00;100,66
2432,00;100,66
2431,00;100,66
2430,00;100,66
2429,00;100,66
2428,00;100,66
2427,00;100,66
2426,00;100,66
2425,00;100,66
2424,00;100,66
2423,00;100,67
2422,00;100,67
2421,00;100,67
2420,00;100,67
2419,00;100,67
2418,00;100,67
2417,00;100,67
2416,00;100,67
2415,00;100,67
2414,00;100,67
2413,00;100,67
2412,00;100,67
2411,00;100,67
2410,00;100,66
2409,00;100,66
2408,00;100,66
2407,00;100,66
2406,00;100,66
2405,00;100,66
2404,00;100,66
2403,00;100,66
2402,00;100,66
2401,00;100,66
2400,00;100,66
2399,00;100,66
2398,00;100,66
2397,00;100,66
2396,00;100,66
2395,00;100,66
2394,00;100,66
2393,00;100,67
2392,00;100,67
2391,00;100,67
2390,00;100,67
2389,00;100,67
2388,00;100,67
2387,00;100,67
2386,00;100,67
2385,00;100,67
2384,00;100,67
2383,00;100,67
2382,00;100,67
2381,00;100,67
2380,00;100,67
2379,00;100,67
2378,00;100,67
2377,00;100,67
2376,00;100,67
2375,00;100,67
2374,00;100,67
2373,00;100,67
2372,00;100,67
2371,00;100,67
2370,00;100,67
2369,00;100,67
2368,00;100,67
2367,00;100,67
2366,00;100,67
2365,00;100,67
2364,00;100,68
2363,00;100,68
2362,00;100,68
2361,00;100,68
2360,00;100,68
2359,00;100,68
2358,00;100,68
2357,00;100,69
2356,00;100,69
2355,00;100,69
2354,00;100,69
2353,00;100,69
2352,00;100,70
2351,00;100,70
2350,00;100,70
2349,00;100,70
2348,00;100,68
2347,00;100,67
2346,00;100,66
2345,00;100,66
2344,00;100,67
2343,00;100,67
2342,00;100,68
2341,00;100,68
2340,00;100,68
2339,00;100,68
2338,00;100,69
2337,00;100,69
2336,00;100,69
2335,00;100,69
2334,00;100,69
2333,00;100,69
2332,00;100,69
2331,00;100,69
2330,00;100,69
2329,00;100,69
2328,00;100,69
2327,00;100,70
2326,00;100,70
2325,00;100,70
2324,00;100,70
2323,00;100,70
2322,00;100,70
2321,00;100,70
2320,00;100,69
2319,00;100,69
2318,00;100,69
2317,00;100,69
2316,00;100,69
2315,00;100,69
2314,00;100,68
2313,00;100,68
2312,00;100,68
2311,00;100,68
2310,00;100,68
2309,00;100,67
2308,00;100,67
2307,00;100,67
2306,00;100,67
2305,00;100,67
2304,00;100,67
2303,00;100,67
2302,00;100,67
2301,00;100,67
2300,00;100,67
2299,00;100,67
2298,00;100,67
2297,00;100,66
2296,00;100,66
2295,00;100,66
2294,00;100,66
2293,00;100,66
2292,00;100,66
2291,00;100,66
2290,00;100,65
2289,00;100,65
2288,00;100,65
2287,00;100,65
2286,00;100,64
2285,00;100,64
2284,00;100,64
2283,00;100,64
2282,00;100,63
2281,00;100,63
2280,00;100,63
2279,00;100,63
2278,00;100,62
2277,00;100,62
2276,00;100,62
2275,00;100,62
2274,00;100,62
2273,00;100,62
2272,00;100,62
2271,00;100,62
2270,00;100,63
2269,00;100,63
2268,00;100,63
2267,00;100,63
2266,00;100,63
2265,00;100,63
2264,00;100,63
2263,00;100,63
2262,00;100,63
2261,00;100,63
2260,00;100,63
2259,00;100,63
2258,00;100,63
2257,00;100,63
2256,00;100,63
2255,00;100,63
2254,00;100,63
2253,00;100,63
2252,00;100,62
2251,00;100,62
2250,00;100,62
2249,00;100,62
2248,00;100,62
2247,00;100,62
2246,00;100,61
2245,00;100,61
2244,00;100,61
2243,00;100,61
2242,00;100,60
2241,00;100,60
2240,00;100,60
2239,00;100,59
2238,00;100,59
2237,00;100,59
2236,00;100,58
2235,00;100,58
2234,00;100,58
2233,00;100,58
2232,00;100,58
2231,00;100,58
2230,00;100,58
2229,00;100,58
2228,00;100,58
2227,00;100,58
2226,00;100,59
2225,00;100,59
2224,00;100,59
2223,00;100,59
2222,00;100,59
2221,00;100,59
2220,00;100,60
2219,00;100,60
2218,00;100,60
2217,00;100,60
2216,00;100,61
2215,00;100,61
2214,00;100,61
2213,00;100,61
2212,00;100,61
2211,00;100,61
2210,00;100,61
2209,00;100,61
2208,00;100,61
2207,00;100,61
2206,00;100,60
2205,00;100,60
2204,00;100,60
2203,00;100,60
2202,00;100,60
2201,00;100,60
2200,00;100,59
2199,00;100,59
2198,00;100,59
2197,00;100,59
2196,00;100,59
2195,00;100,59
2194,00;100,58
2193,00;100,58
2192,00;100,58
2191,00;100,58
2190,00;100,58
2189,00;100,58
2188,00;100,58
2187,00;100,58
2186,00;100,58
2185,00;100,58
2184,00;100,58
2183,00;100,58
2182,00;100,59
2181,00;100,59
2180,00;100,59
2179,00;100,60
2178,00;100,60
2177,00;100,60
2176,00;100,60
2175,00;100,61
2174,00;100,61
2173,00;100,61
2172,00;100,61
2171,00;100,61
2170,00;100,61
2169,00;100,61
2168,00;100,61
2167,00;100,61
2166,00;100,61
2165,00;100,61
2164,00;100,61
2163,00;100,61
2162,00;100,61
2161,00;100,61
2160,00;100,61
2159,00;100,61
2158,00;100,61
2157,00;100,61
2156,00;100,61
2155,00;100,61
2154,00;100,61
2153,00;100,61
2152,00;100,61
2151,00;100,61
2150,00;100,61
2149,00;100,61
2148,00;100,61
2147,00;100,61
2146,00;100,61
2145,00;100,61
2144,00;100,61
2143,00;100,61
2142,00;100,61
2141,00;100,61
2140,00;100,61
2139,00;100,60
2138,00;100,60
2137,00;100,60
2136,00;100,60
2135,00;100,59
2134,00;100,59
2133,00;100,59
2132,00;100,58
2131,00;100,58
2130,00;100,58
2129,00;100,57
2128,00;100,57
2127,00;100,57
2126,00;100,57
2125,00;100,57
2124,00;100,56
2123,00;100,56
2122,00;100,56
2121,00;100,56
2120,00;100,57
2119,00;100,57
2118,00;100,57
2117,00;100,57
2116,00;100,57
2115,00;100,57
2114,00;100,57
2113,00;100,56
2112,00;100,56
2111,00;100,56
2110,00;100,56
2109,00;100,55
2108,00;100,55
2107,00;100,55
2106,00;100,55
2105,00;100,54
2104,00;100,54
2103,00;100,53
2102,00;100,53
2101,00;100,53
2100,00;100,53
2099,00;100,53
2098,00;100,52
2097,00;100,52
2096,00;100,52
2095,00;100,53
2094,00;100,53
2093,00;100,53
2092,00;100,53
2091,00;100,53
2090,00;100,53
2089,00;100,53
2088,00;100,53
2087,00;100,54
2086,00;100,54
2085,00;100,54
2084,00;100,55
2083,00;100,55
2082,00;100,55
2081,00;100,55
2080,00;100,56
2079,00;100,56
2078,00;100,56
2077,00;100,56
2076,00;100,57
2075,00;100,57
2074,00;100,56
2073,00;100,56
2072,00;100,56
2071,00;100,56
2070,00;100,55
2069,00;100,55
2068,00;100,55
2067,00;100,54
2066,00;100,54
2065,00;100,54
2064,00;100,53
2063,00;100,53
2062,00;100,53
2061,00;100,52
2060,00;100,52
2059,00;100,52
2058,00;100,52
2057,00;100,52
2056,00;100,52
2055,00;100,51
2054,00;100,51
2053,00;100,51
2052,00;100,51
2051,00;100,51
2050,00;100,51
2049,00;100,51
2048,00;100,51
2047,00;100,51
2046,00;100,51
2045,00;100,51
2044,00;100,52
2043,00;100,52
2042,00;100,52
2041,00;100,52
2040,00;100,52
2039,00;100,52
2038,00;100,52
2037,00;100,52
2036,00;100,52
2035,00;100,52
2034,00;100,52
2033,00;100,52
2032,00;100,52
2031,00;100,52
2030,00;100,52
2029,00;100,52
2028,00;100,52
2027,00;100,52
2026,00;100,52
2025,00;100,52
2024,00;100,53
2023,00;100,53
2022,00;100,53
2021,00;100,53
2020,00;100,53
2019,00;100,53
2018,00;100,53
2017,00;100,53
2016,00;100,53
2015,00;100,53
2014,00;100,53
2013,00;100,54
2012,00;100,54
2011,00;100,54
2010,00;100,54
2009,00;100,54
2008,00;100,54
2007,00;100,54
2006,00;100,54
2005,00;100,54
2004,00;100,54
2003,00;100,54
2002,00;100,53
2001,00;100,53
2000,00;100,53
1999,00;100,53
1998,00;100,53
1997,00;100,53
1996,00;100,53
1995,00;100,53
1994,00;100,53
1993,00;100,53
1992,00;100,53
1991,00;100,53
1990,00;100,53
1989,00;100,53
1988,00;100,53
1987,00;100,52
1986,00;100,52
1985,00;100,52
1984,00;100,52
1983,00;100,51
1982,00;100,51
1981,00;100,50
1980,00;100,50
1979,00;100,49
1978,00;100,49
1977,00;100,48
1976,00;100,48
1975,00;100,47
1974,00;100,47
1973,00;100,46
1972,00;100,46
1971,00;100,46
1970,00;100,46
1969,00;100,46
1968,00;100,46
1967,00;100,46
1966,00;100,46
1965,00;100,46
1964,00;100,46
1963,00;100,46
1962,00;100,46
1961,00;100,46
1960,00;100,46
1959,00;100,46
1958,00;100,46
1957,00;100,46
1956,00;100,46
1955,00;100,45
1954,00;100,45
1953,00;100,45
1952,00;100,44
1951,00;100,44
1950,00;100,43
1949,00;100,42
1948,00;100,42
1947,00;100,41
1946,00;100,40
1945,00;100,39
1944,00;100,38
1943,00;100,37
1942,00;100,36
1941,00;100,34
1940,00;100,33
1939,00;100,32
1938,00;100,32
1937,00;100,31
1936,00;100,30
1935,00;100,30
1934,00;100,30
1933,00;100,30
1932,00;100,31
1931,00;100,31
1930,00;100,31
1929,00;100,32
1928,00;100,32
1927,00;100,32
1926,00;100,33
1925,00;100,33
1924,00;100,34
1923,00;100,34
1922,00;100,35
1921,00;100,35
1920,00;100,35
1919,00;100,35
1918,00;100,35
1917,00;100,35
1916,00;100,35
1915,00;100,35
1914,00;100,35
1913,00;100,35
1912,00;100,35
1911,00;100,35
1910,00;100,35
1909,00;100,35
1908,00;100,35
1907,00;100,35
1906,00;100,35
1905,00;100,35
1904,00;100,35
1903,00;100,34
1902,00;100,34
1901,00;100,34
1900,00;100,34
1899,00;100,33
1898,00;100,33
1897,00;100,33
1896,00;100,32
1895,00;100,32
1894,00;100,32
1893,00;100,31
1892,00;100,31
1891,00;100,31
1890,00;100,30
1889,00;100,30
1888,00;100,30
1887,00;100,29
1886,00;100,29
1885,00;100,28
1884,00;100,28
1883,00;100,28
1882,00;100,28
1881,00;100,28
1880,00;100,28
1879,00;100,28
1878,00;100,28
1877,00;100,29
1876,00;100,29
1875,00;100,29
1874,00;100,29
1873,00;100,29
1872,00;100,30
1871,00;100,30
1870,00;100,30
1869,00;100,30
1868,00;100,30
1867,00;100,30
1866,00;100,30
1865,00;100,30
1864,00;100,30
1863,00;100,30
1862,00;100,29
1861,00;100,29
1860,00;100,29
1859,00;100,29
1858,00;100,28
1857,00;100,28
1856,00;100,28
1855,00;100,27
1854,00;100,26
1853,00;100,26
1852,00;100,25
1851,00;100,25
1850,00;100,24
1849,00;100,23
1848,00;100,23
1847,00;100,23
1846,00;100,22
1845,00;100,21
1844,00;100,21
1843,00;100,20
1842,00;100,20
1841,00;100,19
1840,00;100,18
1839,00;100,17
1838,00;100,16
1837,00;100,15
1836,00;100,14
1835,00;100,13
1834,00;100,12
1833,00;100,11
1832,00;100,10
1831,00;100,10
1830,00;100,09
1829,00;100,08
1828,00;100,07
1827,00;100,07
1826,00;100,05
1825,00;100,04
1824,00;100,03
1823,00;100,01
1822,00;99,99
1821,00;99,97
1820,00;99,96
1819,00;99,94
1818,00;99,91
1817,00;99,89
1816,00;99,87
1815,00;99,85
1814,00;99,83
1813,00;99,80
1812,00;99,78
1811,00;99,76
1810,00;99,74
1809,00;99,72
1808,00;99,70
1807,00;99,69
1806,00;99,68
1805,00;99,67
1804,00;99,67
1803,00;99,66
1802,00;99,67
1801,00;99,67
1800,00;99,68
1799,00;99,69
1798,00;99,69
1797,00;99,70
1796,00;99,70
1795,00;99,71
1794,00;99,71
1793,00;99,71
1792,00;99,71
1791,00;99,71
1790,00;99,70
1789,00;99,69
1788,00;99,68
1787,00;99,67
1786,00;99,66
1785,00;99,65
1784,00;99,64
1783,00;99,63
1782,00;99,61
1781,00;99,59
1780,00;99,58
1779,00;99,56
1778,00;99,54
1777,00;99,52
1776,00;99,50
1775,00;99,48
1774,00;99,44
1773,00;99,41
1772,00;99,37
1771,00;99,32
1770,00;99,27
1769,00;99,21
1768,00;99,14
1767,00;99,06
1766,00;98,95
1765,00;98,84
1764,00;98,69
1763,00;98,51
1762,00;98,28
1761,00;98,01
1760,00;97,68
1759,00;97,29
1758,00;96,81
1757,00;96,23
1756,00;95,56
1755,00;94,83
1754,00;94,04
1753,00;93,18
1752,00;92,25
1751,00;91,26
1750,00;90,27
1749,00;89,33
1748,00;88,45
1747,00;87,64
1746,00;86,89
1745,00;86,20
1744,00;85,57
1743,00;84,98
1742,00;84,42
1741,00;83,87
1740,00;83,32
1739,00;82,77
1738,00;82,25
1737,00;81,77
1736,00;81,28
1735,00;80,64
1734,00;79,83
1733,00;78,92
1732,00;78,01
1731,00;77,07
1730,00;76,01
1729,00;74,84
1728,00;73,56
1727,00;72,16
1726,00;70,62
1725,00;68,97
1724,00;67,27
1723,00;65,62
1722,00;64,20
1721,00;63,24
1720,00;62,89
1719,00;63,23
1718,00;64,30
1717,00;66,08
1716,00;68,37
1715,00;70,93
1714,00;73,57
1713,00;76,18
1712,00;78,65
1711,00;80,91
1710,00;82,93
1709,00;84,72
1708,00;86,27
1707,00;87,62
1706,00;88,80
1705,00;89,80
1704,00;90,62
1703,00;91,30
1702,00;91,89
1701,00;92,39
1700,00;92,79
1699,00;93,12
1698,00;93,43
1697,00;93,75
1696,00;94,07
1695,00;94,38
1694,00;94,63
1693,00;94,80
1692,00;94,88
1691,00;94,86
1690,00;94,74
1689,00;94,55
1688,00;94,38
1687,00;94,35
1686,00;94,53
1685,00;94,92
1684,00;95,41
1683,00;95,87
1682,00;96,24
1681,00;96,51
1680,00;96,73
1679,00;96,91
1678,00;97,06
1677,00;97,19
1676,00;97,29
1675,00;97,38
1674,00;97,46
1673,00;97,53
1672,00;97,59
1671,00;97,65
1670,00;97,70
1669,00;97,75
1668,00;97,80
1667,00;97,84
1666,00;97,89
1665,00;97,94
1664,00;97,99
1663,00;98,03
1662,00;98,08
1661,00;98,13
1660,00;98,17
1659,00;98,21
1658,00;98,24
1657,00;98,28
1656,00;98,31
1655,00;98,35
1654,00;98,39
1653,00;98,43
1652,00;98,46
1651,00;98,49
1650,00;98,52
1649,00;98,55
1648,00;98,57
1647,00;98,61
1646,00;98,64
1645,00;98,68
1644,00;98,71
1643,00;98,74
1642,00;98,77
1641,00;98,80
1640,00;98,83
1639,00;98,85
1638,00;98,88
1637,00;98,91
1636,00;98,93
1635,00;98,95
1634,00;98,98
1633,00;99,00
1632,00;99,02
1631,00;99,03
1630,00;99,05
1629,00;99,07
1628,00;99,08
1627,00;99,09
1626,00;99,11
1625,00;99,12
1624,00;99,14
1623,00;99,15
1622,00;99,16
1621,00;99,18
1620,00;99,19
1619,00;99,20
1618,00;99,22
1617,00;99,23
1616,00;99,24
1615,00;99,25
1614,00;99,26
1613,00;99,27
1612,00;99,28
1611,00;99,29
1610,00;99,30
1609,00;99,30
1608,00;99,31
1607,00;99,31
1606,00;99,32
1605,00;99,33
1604,00;99,33
1603,00;99,34
1602,00;99,35
1601,00;99,35
1600,00;99,36
1599,00;99,37
1598,00;99,37
1597,00;99,38
1596,00;99,38
1595,00;99,39
1594,00;99,40
1593,00;99,41
1592,00;99,41
1591,00;99,42
1590,00;99,43
1589,00;99,44
1588,00;99,45
1587,00;99,46
1586,00;99,47
1585,00;99,48
1584,00;99,48
1583,00;99,49
1582,00;99,51
1581,00;99,52
1580,00;99,52
1579,00;99,53
1578,00;99,54
1577,00;99,56
1576,00;99,57
1575,00;99,58
1574,00;99,59
1573,00;99,59
1572,00;99,60
1571,00;99,60
1570,00;99,61
1569,00;99,61
1568,00;99,62
1567,00;99,62
1566,00;99,62
1565,00;99,62
1564,00;99,63
1563,00;99,63
1562,00;99,64
1561,00;99,65
1560,00;99,66
1559,00;99,66
1558,00;99,67
1557,00;99,67
1556,00;99,68
1555,00;99,68
1554,00;99,69
1553,00;99,70
1552,00;99,70
1551,00;99,71
1550,00;99,71
1549,00;99,72
1548,00;99,72
1547,00;99,72
1546,00;99,73
1545,00;99,73
1544,00;99,73
1543,00;99,73
1542,00;99,73
1541,00;99,73
1540,00;99,73
1539,00;99,72
1538,00;99,72
1537,00;99,72
1536,00;99,72
1535,00;99,71
1534,00;99,71
1533,00;99,71
1532,00;99,71
1531,00;99,71
1530,00;99,71
1529,00;99,70
1528,00;99,70
1527,00;99,69
1526,00;99,69
1525,00;99,69
1524,00;99,68
1523,00;99,68
1522,00;99,67
1521,00;99,67
1520,00;99,66
1519,00;99,66
1518,00;99,65
1517,00;99,65
1516,00;99,64
1515,00;99,64
1514,00;99,64
1513,00;99,64
1512,00;99,64
1511,00;99,64
1510,00;99,64
1509,00;99,64
1508,00;99,63
1507,00;99,63
1506,00;99,63
1505,00;99,63
1504,00;99,63
1503,00;99,62
1502,00;99,62
1501,00;99,62
1500,00;99,61
1499,00;99,61
1498,00;99,60
1497,00;99,60
1496,00;99,59
1495,00;99,59
1494,00;99,58
1493,00;99,58
1492,00;99,57
1491,00;99,55
1490,00;99,54
1489,00;99,53
1488,00;99,51
1487,00;99,49
1486,00;99,48
1485,00;99,46
1484,00;99,43
1483,00;99,40
1482,00;99,37
1481,00;99,34
1480,00;99,29
1479,00;99,25
1478,00;99,19
1477,00;99,12
1476,00;99,03
1475,00;98,93
1474,00;98,80
1473,00;98,65
1472,00;98,46
1471,00;98,26
1470,00;98,05
1469,00;97,83
1468,00;97,60
1467,00;97,35
1466,00;97,07
1465,00;96,76
1464,00;96,43
1463,00;96,11
1462,00;95,79
1461,00;95,50
1460,00;95,26
1459,00;95,07
1458,00;94,95
1457,00;94,88
1456,00;94,82
1455,00;94,77
1454,00;94,70
1453,00;94,65
1452,00;94,67
1451,00;94,77
1450,00;94,96
1449,00;95,20
1448,00;95,43
1447,00;95,62
1446,00;95,76
1445,00;95,87
1444,00;96,01
1443,00;96,19
1442,00;96,42
1441,00;96,68
1440,00;96,94
1439,00;97,15
1438,00;97,33
1437,00;97,46
1436,00;97,55
1435,00;97,61
1434,00;97,64
1433,00;97,66
1432,00;97,66
1431,00;97,65
1430,00;97,63
1429,00;97,60
1428,00;97,57
1427,00;97,54
1426,00;97,51
1425,00;97,47
1424,00;97,43
1423,00;97,38
1422,00;97,35
1421,00;97,31
1420,00;97,28
1419,00;97,24
1418,00;97,21
1417,00;97,19
1416,00;97,16
1415,00;97,13
1414,00;97,08
1413,00;97,02
1412,00;96,94
1411,00;96,84
1410,00;96,72
1409,00;96,58
1408,00;96,40
1407,00;96,18
1406,00;95,92
1405,00;95,65
1404,00;95,43
1403,00;95,33
1402,00;95,36
1401,00;95,47
1400,00;95,59
1399,00;95,67
1398,00;95,67
1397,00;95,60
1396,00;95,47
1395,00;95,29
1394,00;95,09
1393,00;94,86
1392,00;94,62
1391,00;94,38
1390,00;94,11
1389,00;93,81
1388,00;93,45
1387,00;93,00
1386,00;92,42
1385,00;91,66
1384,00;90,64
1383,00;89,38
1382,00;87,99
1381,00;86,72
1380,00;85,86
1379,00;85,68
1378,00;86,24
1377,00;87,37
1376,00;88,73
1375,00;90,02
1374,00;91,01
1373,00;91,68
1372,00;92,13
1371,00;92,47
1370,00;92,80
1369,00;93,12
1368,00;93,41
1367,00;93,66
1366,00;93,85
1365,00;93,96
1364,00;94,00
1363,00;93,93
1362,00;93,75
1361,00;93,49
1360,00;93,20
1359,00;92,94
1358,00;92,79
1357,00;92,78
1356,00;92,90
1355,00;93,11
1354,00;93,35
1353,00;93,57
1352,00;93,74
1351,00;93,86
1350,00;93,92
1349,00;93,96
1348,00;94,00
1347,00;94,08
1346,00;94,25
1345,00;94,48
1344,00;94,77
1343,00;95,07
1342,00;95,36
1341,00;95,60
1340,00;95,80
1339,00;95,96
1338,00;96,08
1337,00;96,17
1336,00;96,22
1335,00;96,25
1334,00;96,26
1333,00;96,23
1332,00;96,18
1331,00;96,11
1330,00;96,01
1329,00;95,89
1328,00;95,75
1327,00;95,58
1326,00;95,39
1325,00;95,18
1324,00;94,95
1323,00;94,70
1322,00;94,44
1321,00;94,16
1320,00;93,87
1319,00;93,56
1318,00;93,24
1317,00;92,90
1316,00;92,56
1315,00;92,21
1314,00;91,86
1313,00;91,51
1312,00;91,18
1311,00;90,85
1310,00;90,53
1309,00;90,22
1308,00;89,92
1307,00;89,62
1306,00;89,32
1305,00;89,02
1304,00;88,72
1303,00;88,40
1302,00;88,04
1301,00;87,63
1300,00;87,12
1299,00;86,50
1298,00;85,76
1297,00;84,92
1296,00;83,99
1295,00;83,05
1294,00;82,10
1293,00;81,16
1292,00;80,25
1291,00;79,40
1290,00;78,68
1289,00;78,17
1288,00;77,85
1287,00;77,64
1286,00;77,38
1285,00;76,88
1284,00;76,09
1283,00;75,02
1282,00;73,79
1281,00;72,52
1280,00;71,33
1279,00;70,32
1278,00;69,55
1277,00;69,03
1276,00;68,77
1275,00;68,72
1274,00;68,88
1273,00;69,20
1272,00;69,67
1271,00;70,25
1270,00;70,87
1269,00;71,43
1268,00;71,84
1267,00;72,03
1266,00;71,97
1265,00;71,69
1264,00;71,31
1263,00;70,99
1262,00;70,86
1261,00;71,01
1260,00;71,45
1259,00;72,15
1258,00;73,05
1257,00;74,07
1256,00;75,15
1255,00;76,25
1254,00;77,35
1253,00;78,42
1252,00;79,45
1251,00;80,45
1250,00;81,42
1249,00;82,36
1248,00;83,26
1247,00;84,12
1246,00;84,91
1245,00;85,63
1244,00;86,24
1243,00;86,75
1242,00;87,14
1241,00;87,39
1240,00;87,49
1239,00;87,40
1238,00;87,11
1237,00;86,59
1236,00;85,83
1235,00;84,85
1234,00;83,69
1233,00;82,41
1232,00;81,08
1231,00;79,82
1230,00;78,74
1229,00;77,92
1228,00;77,42
1227,00;77,25
1226,00;77,33
1225,00;77,56
1224,00;77,89
1223,00;78,27
1222,00;78,72
1221,00;79,25
1220,00;79,87
1219,00;80,57
1218,00;81,29
1217,00;82,01
1216,00;82,69
1215,00;83,32
1214,00;83,89
1213,00;84,40
1212,00;84,84
1211,00;85,20
1210,00;85,48
1209,00;85,67
1208,00;85,77
1207,00;85,80
1206,00;85,76
1205,00;85,66
1204,00;85,50
1203,00;85,29
1202,00;85,04
1201,00;84,76
1200,00;84,45
1199,00;84,12
1198,00;83,77
1197,00;83,41
1196,00;83,04
1195,00;82,66
1194,00;82,28
1193,00;81,89
1192,00;81,50
1191,00;81,11
1190,00;80,73
1189,00;80,36
1188,00;79,99
1187,00;79,65
1186,00;79,32
1185,00;79,03
1184,00;78,77
1183,00;78,56
1182,00;78,40
1181,00;78,31
1180,00;78,29
1179,00;78,36
1178,00;78,52
1177,00;78,77
1176,00;79,10
1175,00;79,53
1174,00;80,04
1173,00;80,64
1172,00;81,31
1171,00;82,05
1170,00;82,85
1169,00;83,69
1168,00;84,55
1167,00;85,43
1166,00;86,30
1165,00;87,14
1164,00;87,95
1163,00;88,71
1162,00;89,40
1161,00;90,01
1160,00;90,53
1159,00;90,96
1158,00;91,29
1157,00;91,52
1156,00;91,65
1155,00;91,68
1154,00;91,61
1153,00;91,47
1152,00;91,25
1151,00;90,97
1150,00;90,66
1149,00;90,31
1148,00;89,94
1147,00;89,57
1146,00;89,19
1145,00;88,77
1144,00;88,32
1143,00;87,78
1142,00;87,13
1141,00;86,32
1140,00;85,31
1139,00;84,07
1138,00;82,64
1137,00;81,07
1136,00;79,47
1135,00;77,95
1134,00;76,64
1133,00;75,60
1132,00;74,89
1131,00;74,51
1130,00;74,47
1129,00;74,71
1128,00;75,19
1127,00;75,89
1126,00;76,76
1125,00;77,75
1124,00;78,82
1123,00;79,93
1122,00;81,03
1121,00;82,10
1120,00;83,09
1119,00;84,00
1118,00;84,81
1117,00;85,51
1116,00;86,10
1115,00;86,57
1114,00;86,92
1113,00;87,13
1112,00;87,19
1111,00;87,10
1110,00;86,85
1109,00;86,44
1108,00;85,86
1107,00;85,11
1106,00;84,20
1105,00;83,14
1104,00;82,00
1103,00;80,91
1102,00;80,01
1101,00;79,42
1100,00;79,23
1099,00;79,43
1098,00;79,96
1097,00;80,71
1096,00;81,58
1095,00;82,49
1094,00;83,34
1093,00;84,10
1092,00;84,73
1091,00;85,22
1090,00;85,59
1089,00;85,85
1088,00;86,04
1087,00;86,19
1086,00;86,33
1085,00;86,48
1084,00;86,64
1083,00;86,83
1082,00;87,06
1081,00;87,31
1080,00;87,59
1079,00;87,87
1078,00;88,15
1077,00;88,40
1076,00;88,57
1075,00;88,66
1074,00;88,63
1073,00;88,47
1072,00;88,16
1071,00;87,70
1070,00;87,12
1069,00;86,40
1068,00;85,57
1067,00;84,64
1066,00;83,61
1065,00;82,48
1064,00;81,24
1063,00;79,89
1062,00;78,43
1061,00;76,90
1060,00;75,32
1059,00;73,80
1058,00;72,42
1057,00;71,27
1056,00;70,46
1055,00;70,05
1054,00;70,06
1053,00;70,42
1052,00;71,03
1051,00;71,72
1050,00;72,28
1049,00;72,54
1048,00;72,45
1047,00;72,09
1046,00;71,65
1045,00;71,38
1044,00;71,51
1043,00;72,17
1042,00;73,37
1041,00;74,97
1040,00;76,78
1039,00;78,61
1038,00;80,33
1037,00;81,86
1036,00;83,21
1035,00;84,41
1034,00;85,49
1033,00;86,45
1032,00;87,31
1031,00;88,07
1030,00;88,74
1029,00;89,33
1028,00;89,85
1027,00;90,32
1026,00;90,74
1025,00;91,13
1024,00;91,47
1023,00;91,78
1022,00;92,05
1021,00;92,28
1020,00;92,45
1019,00;92,58
1018,00;92,67
1017,00;92,71
1016,00;92,72
1015,00;92,70
1014,00;92,68
1013,00;92,65
1012,00;92,62
1011,00;92,61
1010,00;92,62
1009,00;92,66
1008,00;92,71
1007,00;92,78
1006,00;92,87
1005,00;92,96
1004,00;93,05
1003,00;93,14
1002,00;93,23
1001,00;93,32
1000,00;93,39
999,00;93,45
998,00;93,49
997,00;93,49
996,00;93,46
995,00;93,37
994,00;93,23
993,00;93,00
992,00;92,69
991,00;92,26
990,00;91,69
989,00;90,94
988,00;89,99
987,00;88,79
986,00;87,31
985,00;85,51
984,00;83,37
983,00;80,95
982,00;78,39
981,00;75,96
980,00;74,02
979,00;72,87
978,00;72,63
977,00;73,22
976,00;74,36
975,00;75,79
974,00;77,26
973,00;78,65
972,00;79,89
971,00;81,00
970,00;81,97
969,00;82,85
968,00;83,63
967,00;84,35
966,00;85,00
965,00;85,59
964,00;86,12
963,00;86,60
962,00;87,00
961,00;87,32
960,00;87,54
959,00;87,63
958,00;87,57
957,00;87,35
956,00;87,02
955,00;86,67
954,00;86,41
953,00;86,35
952,00;86,51
951,00;86,87
950,00;87,36
949,00;87,93
948,00;88,49
947,00;89,00
946,00;89,41
945,00;89,69
944,00;89,79
943,00;89,71
942,00;89,43
941,00;89,02
940,00;88,56
939,00;88,18
938,00;88,00
937,00;88,04
936,00;88,26
935,00;88,55
934,00;88,78
933,00;88,87
932,00;88,81
931,00;88,66
930,00;88,54
929,00;88,57
928,00;88,82
927,00;89,28
926,00;89,86
925,00;90,47
924,00;91,04
923,00;91,52
922,00;91,91
921,00;92,19
920,00;92,38
919,00;92,48
