Создан как новый массив данных;Образец 1521 полученный PEService Дата пятница, декабря 01 2023
3786,00;101,24
3785,00;101,24
3784,00;101,25
3783,00;101,25
3782,00;101,25
3781,00;101,25
3780,00;101,25
3779,00;101,24
3778,00;101,24
3777,00;101,24
3776,00;101,24
3775,00;101,24
3774,00;101,24
3773,00;101,24
3772,00;101,24
3771,00;101,24
3770,00;101,24
3769,00;101,24
3768,00;101,24
3767,00;101,24
3766,00;101,24
3765,00;101,24
3764,00;101,23
3763,00;101,23
3762,00;101,23
3761,00;101,23
3760,00;101,23
3759,00;101,23
3758,00;101,23
3757,00;101,24
3756,00;101,24
3755,00;101,24
3754,00;101,24
3753,00;101,24
3752,00;101,24
3751,00;101,24
3750,00;101,25
3749,00;101,25
3748,00;101,25
3747,00;101,25
3746,00;101,25
3745,00;101,25
3744,00;101,25
3743,00;101,25
3742,00;101,25
3741,00;101,25
3740,00;101,25
3739,00;101,25
3738,00;101,25
3737,00;101,25
3736,00;101,26
3735,00;101,26
3734,00;101,26
3733,00;101,25
3732,00;101,25
3731,00;101,25
3730,00;101,25
3729,00;101,24
3728,00;101,24
3727,00;101,24
3726,00;101,24
3725,00;101,24
3724,00;101,24
3723,00;101,24
3722,00;101,24
3721,00;101,24
3720,00;101,24
3719,00;101,24
3718,00;101,23
3717,00;101,23
3716,00;101,23
3715,00;101,23
3714,00;101,23
3713,00;101,23
3712,00;101,24
3711,00;101,24
3710,00;101,24
3709,00;101,24
3708,00;101,23
3707,00;101,23
3706,00;101,23
3705,00;101,23
3704,00;101,23
3703,00;101,23
3702,00;101,22
3701,00;101,22
3700,00;101,22
3699,00;101,22
3698,00;101,21
3697,00;101,21
3696,00;101,21
3695,00;101,21
3694,00;101,21
3693,00;101,21
3692,00;101,21
3691,00;101,21
3690,00;101,21
3689,00;101,21
3688,00;101,21
3687,00;101,21
3686,00;101,21
3685,00;101,20
3684,00;101,20
3683,00;101,20
3682,00;101,19
3681,00;101,19
3680,00;101,18
3679,00;101,18
3678,00;101,18
3677,00;101,18
3676,00;101,18
3675,00;101,18
3674,00;101,18
3673,00;101,18
3672,00;101,17
3671,00;101,17
3670,00;101,17
3669,00;101,17
3668,00;101,16
3667,00;101,16
3666,00;101,15
3665,00;101,15
3664,00;101,14
3663,00;101,14
3662,00;101,14
3661,00;101,13
3660,00;101,13
3659,00;101,13
3658,00;101,12
3657,00;101,12
3656,00;101,12
3655,00;101,12
3654,00;101,12
3653,00;101,11
3652,00;101,12
3651,00;101,12
3650,00;101,11
3649,00;101,11
3648,00;101,11
3647,00;101,10
3646,00;101,10
3645,00;101,10
3644,00;101,10
3643,00;101,09
3642,00;101,09
3641,00;101,09
3640,00;101,08
3639,00;101,08
3638,00;101,08
3637,00;101,08
3636,00;101,08
3635,00;101,07
3634,00;101,07
3633,00;101,07
3632,00;101,08
3631,00;101,08
3630,00;101,08
3629,00;101,08
3628,00;101,08
3627,00;101,08
3626,00;101,08
3625,00;101,08
3624,00;101,08
3623,00;101,08
3622,00;101,07
3621,00;101,07
3620,00;101,07
3619,00;101,07
3618,00;101,07
3617,00;101,07
3616,00;101,07
3615,00;101,07
3614,00;101,07
3613,00;101,07
3612,00;101,07
3611,00;101,07
3610,00;101,07
3609,00;101,07
3608,00;101,07
3607,00;101,07
3606,00;101,07
3605,00;101,07
3604,00;101,07
3603,00;101,07
3602,00;101,07
3601,00;101,07
3600,00;101,07
3599,00;101,07
3598,00;101,07
3597,00;101,06
3596,00;101,06
3595,00;101,06
3594,00;101,06
3593,00;101,06
3592,00;101,06
3591,00;101,06
3590,00;101,06
3589,00;101,06
3588,00;101,05
3587,00;101,05
3586,00;101,05
3585,00;101,05
3584,00;101,05
3583,00;101,05
3582,00;101,05
3581,00;101,04
3580,00;101,04
3579,00;101,03
3578,00;101,03
3577,00;101,03
3576,00;101,02
3575,00;101,02
3574,00;101,02
3573,00;101,01
3572,00;101,01
3571,00;101,01
3570,00;101,01
3569,00;101,01
3568,00;101,01
3567,00;101,01
3566,00;101,00
3565,00;101,00
3564,00;101,00
3563,00;100,99
3562,00;100,99
3561,00;100,99
3560,00;100,99
3559,00;100,99
3558,00;100,98
3557,00;100,98
3556,00;100,97
3555,00;100,97
3554,00;100,97
3553,00;100,97
3552,00;100,97
3551,00;100,97
3550,00;100,97
3549,00;100,97
3548,00;100,97
3547,00;100,97
3546,00;100,97
3545,00;100,96
3544,00;100,96
3543,00;100,96
3542,00;100,96
3541,00;100,96
3540,00;100,95
3539,00;100,95
3538,00;100,95
3537,00;100,95
3536,00;100,95
3535,00;100,94
3534,00;100,94
3533,00;100,94
3532,00;100,94
3531,00;100,94
3530,00;100,94
3529,00;100,93
3528,00;100,93
3527,00;100,93
3526,00;100,93
3525,00;100,93
3524,00;100,93
3523,00;100,93
3522,00;100,93
3521,00;100,92
3520,00;100,92
3519,00;100,91
3518,00;100,91
3517,00;100,91
3516,00;100,90
3515,00;100,90
3514,00;100,90
3513,00;100,90
3512,00;100,89
3511,00;100,88
3510,00;100,88
3509,00;100,87
3508,00;100,86
3507,00;100,86
3506,00;100,85
3505,00;100,85
3504,00;100,85
3503,00;100,84
3502,00;100,84
3501,00;100,83
3500,00;100,82
3499,00;100,81
3498,00;100,81
3497,00;100,80
3496,00;100,79
3495,00;100,78
3494,00;100,77
3493,00;100,77
3492,00;100,76
3491,00;100,75
3490,00;100,74
3489,00;100,74
3488,00;100,73
3487,00;100,73
3486,00;100,72
3485,00;100,72
3484,00;100,71
3483,00;100,71
3482,00;100,70
3481,00;100,70
3480,00;100,70
3479,00;100,70
3478,00;100,68
3477,00;100,67
3476,00;100,66
3475,00;100,64
3474,00;100,64
3473,00;100,63
3472,00;100,64
3471,00;100,64
3470,00;100,65
3469,00;100,66
3468,00;100,65
3467,00;100,64
3466,00;100,62
3465,00;100,59
3464,00;100,57
3463,00;100,55
3462,00;100,53
3461,00;100,52
3460,00;100,51
3459,00;100,50
3458,00;100,48
3457,00;100,47
3456,00;100,45
3455,00;100,44
3454,00;100,42
3453,00;100,41
3452,00;100,40
3451,00;100,38
3450,00;100,36
3449,00;100,35
3448,00;100,33
3447,00;100,32
3446,00;100,30
3445,00;100,28
3444,00;100,26
3443,00;100,24
3442,00;100,22
3441,00;100,20
3440,00;100,20
3439,00;100,20
3438,00;100,21
3437,00;100,23
3436,00;100,26
3435,00;100,28
3434,00;100,30
3433,00;100,31
3432,00;100,34
3431,00;100,37
3430,00;100,41
3429,00;100,44
3428,00;100,47
3427,00;100,49
3426,00;100,51
3425,00;100,53
3424,00;100,55
3423,00;100,57
3422,00;100,59
3421,00;100,61
3420,00;100,63
3419,00;100,65
3418,00;100,66
3417,00;100,67
3416,00;100,68
3415,00;100,70
3414,00;100,71
3413,00;100,72
3412,00;100,73
3411,00;100,74
3410,00;100,74
3409,00;100,75
3408,00;100,75
3407,00;100,75
3406,00;100,75
3405,00;100,76
3404,00;100,77
3403,00;100,78
3402,00;100,79
3401,00;100,80
3400,00;100,80
3399,00;100,80
3398,00;100,79
3397,00;100,79
3396,00;100,78
3395,00;100,78
3394,00;100,79
3393,00;100,79
3392,00;100,80
3391,00;100,80
3390,00;100,79
3389,00;100,79
3388,00;100,78
3387,00;100,78
3386,00;100,78
3385,00;100,78
3384,00;100,78
3383,00;100,78
3382,00;100,78
3381,00;100,78
3380,00;100,78
3379,00;100,78
3378,00;100,78
3377,00;100,78
3376,00;100,77
3375,00;100,77
3374,00;100,77
3373,00;100,77
3372,00;100,78
3371,00;100,79
3370,00;100,80
3369,00;100,80
3368,00;100,80
3367,00;100,80
3366,00;100,80
3365,00;100,80
3364,00;100,79
3363,00;100,79
3362,00;100,79
3361,00;100,79
3360,00;100,79
3359,00;100,79
3358,00;100,79
3357,00;100,79
3356,00;100,80
3355,00;100,80
3354,00;100,80
3353,00;100,80
3352,00;100,80
3351,00;100,80
3350,00;100,80
3349,00;100,80
3348,00;100,80
3347,00;100,80
3346,00;100,80
3345,00;100,80
3344,00;100,80
3343,00;100,80
3342,00;100,80
3341,00;100,80
3340,00;100,80
3339,00;100,80
3338,00;100,81
3337,00;100,80
3336,00;100,80
3335,00;100,80
3334,00;100,80
3333,00;100,80
3332,00;100,80
3331,00;100,80
3330,00;100,80
3329,00;100,80
3328,00;100,80
3327,00;100,81
3326,00;100,81
3325,00;100,81
3324,00;100,81
3323,00;100,81
3322,00;100,80
3321,00;100,80
3320,00;100,80
3319,00;100,80
3318,00;100,80
3317,00;100,80
3316,00;100,80
3315,00;100,80
3314,00;100,80
3313,00;100,80
3312,00;100,80
3311,00;100,80
3310,00;100,80
3309,00;100,80
3308,00;100,81
3307,00;100,81
3306,00;100,81
3305,00;100,80
3304,00;100,80
3303,00;100,80
3302,00;100,80
3301,00;100,80
3300,00;100,80
3299,00;100,80
3298,00;100,80
3297,00;100,80
3296,00;100,80
3295,00;100,80
3294,00;100,80
3293,00;100,80
3292,00;100,80
3291,00;100,80
3290,00;100,80
3289,00;100,79
3288,00;100,79
3287,00;100,79
3286,00;100,79
3285,00;100,79
3284,00;100,79
3283,00;100,79
3282,00;100,79
3281,00;100,79
3280,00;100,79
3279,00;100,79
3278,00;100,79
3277,00;100,79
3276,00;100,80
3275,00;100,80
3274,00;100,80
3273,00;100,80
3272,00;100,80
3271,00;100,80
3270,00;100,80
3269,00;100,80
3268,00;100,80
3267,00;100,80
3266,00;100,80
3265,00;100,80
3264,00;100,80
3263,00;100,80
3262,00;100,80
3261,00;100,80
3260,00;100,80
3259,00;100,80
3258,00;100,80
3257,00;100,81
3256,00;100,81
3255,00;100,81
3254,00;100,81
3253,00;100,81
3252,00;100,81
3251,00;100,81
3250,00;100,81
3249,00;100,81
3248,00;100,81
3247,00;100,81
3246,00;100,81
3245,00;100,81
3244,00;100,81
3243,00;100,81
3242,00;100,80
3241,00;100,80
3240,00;100,80
3239,00;100,80
3238,00;100,80
3237,00;100,80
3236,00;100,80
3235,00;100,81
3234,00;100,81
3233,00;100,81
3232,00;100,81
3231,00;100,81
3230,00;100,81
3229,00;100,80
3228,00;100,80
3227,00;100,80
3226,00;100,80
3225,00;100,80
3224,00;100,80
3223,00;100,80
3222,00;100,80
3221,00;100,80
3220,00;100,80
3219,00;100,80
3218,00;100,80
3217,00;100,80
3216,00;100,80
3215,00;100,80
3214,00;100,80
3213,00;100,80
3212,00;100,80
3211,00;100,80
3210,00;100,80
3209,00;100,80
3208,00;100,80
3207,00;100,80
3206,00;100,80
3205,00;100,79
3204,00;100,79
3203,00;100,79
3202,00;100,79
3201,00;100,79
3200,00;100,79
3199,00;100,79
3198,00;100,79
3197,00;100,79
3196,00;100,79
3195,00;100,79
3194,00;100,79
3193,00;100,80
3192,00;100,80
3191,00;100,80
3190,00;100,80
3189,00;100,80
3188,00;100,80
3187,00;100,80
3186,00;100,80
3185,00;100,80
3184,00;100,80
3183,00;100,80
3182,00;100,80
3181,00;100,80
3180,00;100,80
3179,00;100,80
3178,00;100,80
3177,00;100,79
3176,00;100,79
3175,00;100,79
3174,00;100,80
3173,00;100,80
3172,00;100,80
3171,00;100,80
3170,00;100,80
3169,00;100,80
3168,00;100,80
3167,00;100,80
3166,00;100,80
3165,00;100,80
3164,00;100,81
3163,00;100,81
3162,00;100,81
3161,00;100,81
3160,00;100,81
3159,00;100,81
3158,00;100,81
3157,00;100,81
3156,00;100,81
3155,00;100,81
3154,00;100,81
3153,00;100,81
3152,00;100,81
3151,00;100,81
3150,00;100,82
3149,00;100,82
3148,00;100,82
3147,00;100,82
3146,00;100,82
3145,00;100,82
3144,00;100,81
3143,00;100,81
3142,00;100,81
3141,00;100,82
3140,00;100,82
3139,00;100,82
3138,00;100,82
3137,00;100,82
3136,00;100,82
3135,00;100,82
3134,00;100,82
3133,00;100,82
3132,00;100,82
3131,00;100,82
3130,00;100,82
3129,00;100,82
3128,00;100,82
3127,00;100,82
3126,00;100,82
3125,00;100,82
3124,00;100,82
3123,00;100,82
3122,00;100,82
3121,00;100,82
3120,00;100,82
3119,00;100,82
3118,00;100,82
3117,00;100,82
3116,00;100,82
3115,00;100,81
3114,00;100,81
3113,00;100,81
3112,00;100,81
3111,00;100,81
3110,00;100,80
3109,00;100,80
3108,00;100,80
3107,00;100,80
3106,00;100,80
3105,00;100,79
3104,00;100,79
3103,00;100,79
3102,00;100,79
3101,00;100,79
3100,00;100,79
3099,00;100,78
3098,00;100,78
3097,00;100,78
3096,00;100,78
3095,00;100,78
3094,00;100,78
3093,00;100,78
3092,00;100,78
3091,00;100,78
3090,00;100,78
3089,00;100,78
3088,00;100,78
3087,00;100,78
3086,00;100,78
3085,00;100,78
3084,00;100,78
3083,00;100,78
3082,00;100,78
3081,00;100,78
3080,00;100,78
3079,00;100,78
3078,00;100,78
3077,00;100,78
3076,00;100,78
3075,00;100,78
3074,00;100,78
3073,00;100,77
3072,00;100,77
3071,00;100,77
3070,00;100,78
3069,00;100,78
3068,00;100,78
3067,00;100,78
3066,00;100,78
3065,00;100,77
3064,00;100,77
3063,00;100,77
3062,00;100,77
3061,00;100,77
3060,00;100,77
3059,00;100,77
3058,00;100,77
3057,00;100,77
3056,00;100,76
3055,00;100,76
3054,00;100,76
3053,00;100,76
3052,00;100,76
3051,00;100,75
3050,00;100,75
3049,00;100,75
3048,00;100,75
3047,00;100,75
3046,00;100,75
3045,00;100,74
3044,00;100,74
3043,00;100,74
3042,00;100,74
3041,00;100,73
3040,00;100,73
3039,00;100,72
3038,00;100,72
3037,00;100,71
3036,00;100,71
3035,00;100,70
3034,00;100,70
3033,00;100,69
3032,00;100,68
3031,00;100,67
3030,00;100,66
3029,00;100,65
3028,00;100,64
3027,00;100,62
3026,00;100,61
3025,00;100,59
3024,00;100,57
3023,00;100,55
3022,00;100,52
3021,00;100,49
3020,00;100,45
3019,00;100,41
3018,00;100,36
3017,00;100,31
3016,00;100,25
3015,00;100,18
3014,00;100,11
3013,00;100,04
3012,00;99,97
3011,00;99,91
3010,00;99,85
3009,00;99,80
3008,00;99,76
3007,00;99,71
3006,00;99,67
3005,00;99,61
3004,00;99,54
3003,00;99,46
3002,00;99,36
3001,00;99,26
3000,00;99,16
2999,00;99,07
2998,00;99,01
2997,00;98,96
2996,00;98,93
2995,00;98,92
2994,00;98,91
2993,00;98,90
2992,00;98,89
2991,00;98,87
2990,00;98,85
2989,00;98,83
2988,00;98,80
2987,00;98,76
2986,00;98,72
2985,00;98,67
2984,00;98,61
2983,00;98,53
2982,00;98,45
2981,00;98,35
2980,00;98,25
2979,00;98,15
2978,00;98,06
2977,00;98,00
2976,00;97,98
2975,00;98,00
2974,00;98,05
2973,00;98,12
2972,00;98,21
2971,00;98,30
2970,00;98,39
2969,00;98,49
2968,00;98,60
2967,00;98,71
2966,00;98,83
2965,00;98,96
2964,00;99,07
2963,00;99,18
2962,00;99,28
2961,00;99,36
2960,00;99,43
2959,00;99,49
2958,00;99,53
2957,00;99,57
2956,00;99,60
2955,00;99,61
2954,00;99,62
2953,00;99,62
2952,00;99,61
2951,00;99,60
2950,00;99,57
2949,00;99,54
2948,00;99,49
2947,00;99,44
2946,00;99,38
2945,00;99,31
2944,00;99,22
2943,00;99,13
2942,00;99,02
2941,00;98,90
2940,00;98,78
2939,00;98,64
2938,00;98,51
2937,00;98,38
2936,00;98,27
2935,00;98,20
2934,00;98,17
2933,00;98,18
2932,00;98,22
2931,00;98,30
2930,00;98,40
2929,00;98,51
2928,00;98,64
2927,00;98,77
2926,00;98,90
2925,00;99,03
2924,00;99,14
2923,00;99,24
2922,00;99,32
2921,00;99,40
2920,00;99,48
2919,00;99,55
2918,00;99,63
2917,00;99,71
2916,00;99,78
2915,00;99,84
2914,00;99,88
2913,00;99,91
2912,00;99,94
2911,00;99,95
2910,00;99,97
2909,00;99,98
2908,00;99,99
2907,00;100,00
2906,00;100,01
2905,00;100,02
2904,00;100,03
2903,00;100,04
2902,00;100,05
2901,00;100,06
2900,00;100,07
2899,00;100,08
2898,00;100,09
2897,00;100,10
2896,00;100,11
2895,00;100,11
2894,00;100,11
2893,00;100,11
2892,00;100,11
2891,00;100,10
2890,00;100,09
2889,00;100,08
2888,00;100,06
2887,00;100,05
2886,00;100,03
2885,00;100,01
2884,00;100,00
2883,00;99,98
2882,00;99,97
2881,00;99,96
2880,00;99,95
2879,00;99,94
2878,00;99,94
2877,00;99,94
2876,00;99,94
2875,00;99,94
2874,00;99,96
2873,00;99,98
2872,00;100,01
2871,00;100,05
2870,00;100,10
2869,00;100,14
2868,00;100,18
2867,00;100,22
2866,00;100,26
2865,00;100,29
2864,00;100,32
2863,00;100,34
2862,00;100,35
2861,00;100,36
2860,00;100,37
2859,00;100,38
2858,00;100,38
2857,00;100,38
2856,00;100,38
2855,00;100,38
2854,00;100,39
2853,00;100,39
2852,00;100,40
2851,00;100,42
2850,00;100,44
2849,00;100,47
2848,00;100,50
2847,00;100,52
2846,00;100,54
2845,00;100,56
2844,00;100,57
2843,00;100,58
2842,00;100,59
2841,00;100,60
2840,00;100,61
2839,00;100,61
2838,00;100,62
2837,00;100,62
2836,00;100,62
2835,00;100,62
2834,00;100,62
2833,00;100,63
2832,00;100,63
2831,00;100,63
2830,00;100,63
2829,00;100,64
2828,00;100,65
2827,00;100,65
2826,00;100,66
2825,00;100,66
2824,00;100,67
2823,00;100,67
2822,00;100,67
2821,00;100,68
2820,00;100,68
2819,00;100,68
2818,00;100,68
2817,00;100,68
2816,00;100,69
2815,00;100,69
2814,00;100,69
2813,00;100,69
2812,00;100,70
2811,00;100,70
2810,00;100,70
2809,00;100,71
2808,00;100,71
2807,00;100,72
2806,00;100,72
2805,00;100,72
2804,00;100,73
2803,00;100,73
2802,00;100,73
2801,00;100,74
2800,00;100,74
2799,00;100,74
2798,00;100,75
2797,00;100,74
2796,00;100,74
2795,00;100,74
2794,00;100,74
2793,00;100,74
2792,00;100,75
2791,00;100,75
2790,00;100,76
2789,00;100,76
2788,00;100,76
2787,00;100,76
2786,00;100,76
2785,00;100,77
2784,00;100,77
2783,00;100,77
2782,00;100,77
2781,00;100,77
2780,00;100,77
2779,00;100,77
2778,00;100,78
2777,00;100,78
2776,00;100,78
2775,00;100,78
2774,00;100,78
2773,00;100,78
2772,00;100,78
2771,00;100,78
2770,00;100,77
2769,00;100,77
2768,00;100,77
2767,00;100,77
2766,00;100,77
2765,00;100,76
2764,00;100,76
2763,00;100,75
2762,00;100,74
2761,00;100,74
2760,00;100,73
2759,00;100,73
2758,00;100,72
2757,00;100,72
2756,00;100,72
2755,00;100,72
2754,00;100,72
2753,00;100,72
2752,00;100,72
2751,00;100,72
2750,00;100,72
2749,00;100,72
2748,00;100,72
2747,00;100,73
2746,00;100,72
2745,00;100,72
2744,00;100,72
2743,00;100,72
2742,00;100,72
2741,00;100,73
2740,00;100,73
2739,00;100,73
2738,00;100,73
2737,00;100,74
2736,00;100,74
2735,00;100,74
2734,00;100,74
2733,00;100,74
2732,00;100,74
2731,00;100,74
2730,00;100,74
2729,00;100,74
2728,00;100,75
2727,00;100,75
2726,00;100,75
2725,00;100,75
2724,00;100,75
2723,00;100,75
2722,00;100,75
2721,00;100,75
2720,00;100,75
2719,00;100,75
2718,00;100,75
2717,00;100,75
2716,00;100,75
2715,00;100,75
2714,00;100,75
2713,00;100,76
2712,00;100,76
2711,00;100,76
2710,00;100,76
2709,00;100,76
2708,00;100,77
2707,00;100,77
2706,00;100,77
2705,00;100,77
2704,00;100,77
2703,00;100,77
2702,00;100,77
2701,00;100,77
2700,00;100,77
2699,00;100,77
2698,00;100,77
2697,00;100,77
2696,00;100,77
2695,00;100,77
2694,00;100,77
2693,00;100,77
2692,00;100,77
2691,00;100,77
2690,00;100,77
2689,00;100,77
2688,00;100,77
2687,00;100,77
2686,00;100,78
2685,00;100,78
2684,00;100,78
2683,00;100,78
2682,00;100,79
2681,00;100,79
2680,00;100,79
2679,00;100,79
2678,00;100,79
2677,00;100,80
2676,00;100,80
2675,00;100,80
2674,00;100,79
2673,00;100,79
2672,00;100,79
2671,00;100,79
2670,00;100,79
2669,00;100,79
2668,00;100,79
2667,00;100,79
2666,00;100,79
2665,00;100,79
2664,00;100,79
2663,00;100,78
2662,00;100,78
2661,00;100,78
2660,00;100,78
2659,00;100,78
2658,00;100,78
2657,00;100,78
2656,00;100,78
2655,00;100,78
2654,00;100,78
2653,00;100,78
2652,00;100,78
2651,00;100,79
2650,00;100,79
2649,00;100,79
2648,00;100,79
2647,00;100,80
2646,00;100,80
2645,00;100,80
2644,00;100,79
2643,00;100,79
2642,00;100,79
2641,00;100,79
2640,00;100,79
2639,00;100,79
2638,00;100,79
2637,00;100,79
2636,00;100,79
2635,00;100,79
2634,00;100,79
2633,00;100,78
2632,00;100,78
2631,00;100,78
2630,00;100,78
2629,00;100,78
2628,00;100,78
2627,00;100,78
2626,00;100,78
2625,00;100,78
2624,00;100,78
2623,00;100,78
2622,00;100,79
2621,00;100,79
2620,00;100,79
2619,00;100,79
2618,00;100,79
2617,00;100,79
2616,00;100,79
2615,00;100,79
2614,00;100,79
2613,00;100,79
2612,00;100,79
2611,00;100,79
2610,00;100,79
2609,00;100,80
2608,00;100,80
2607,00;100,80
2606,00;100,80
2605,00;100,80
2604,00;100,80
2603,00;100,80
2602,00;100,80
2601,00;100,80
2600,00;100,80
2599,00;100,80
2598,00;100,80
2597,00;100,80
2596,00;100,79
2595,00;100,79
2594,00;100,79
2593,00;100,79
2592,00;100,78
2591,00;100,78
2590,00;100,78
2589,00;100,78
2588,00;100,77
2587,00;100,77
2586,00;100,77
2585,00;100,77
2584,00;100,76
2583,00;100,76
2582,00;100,76
2581,00;100,75
2580,00;100,75
2579,00;100,75
2578,00;100,75
2577,00;100,75
2576,00;100,74
2575,00;100,74
2574,00;100,74
2573,00;100,74
2572,00;100,74
2571,00;100,74
2570,00;100,73
2569,00;100,73
2568,00;100,72
2567,00;100,72
2566,00;100,71
2565,00;100,71
2564,00;100,70
2563,00;100,69
2562,00;100,69
2561,00;100,68
2560,00;100,68
2559,00;100,68
2558,00;100,67
2557,00;100,67
2556,00;100,67
2555,00;100,67
2554,00;100,68
2553,00;100,68
2552,00;100,68
2551,00;100,68
2550,00;100,68
2549,00;100,69
2548,00;100,69
2547,00;100,69
2546,00;100,69
2545,00;100,69
2544,00;100,70
2543,00;100,70
2542,00;100,70
2541,00;100,70
2540,00;100,70
2539,00;100,70
2538,00;100,70
2537,00;100,70
2536,00;100,70
2535,00;100,70
2534,00;100,70
2533,00;100,70
2532,00;100,70
2531,00;100,69
2530,00;100,69
2529,00;100,69
2528,00;100,69
2527,00;100,69
2526,00;100,69
2525,00;100,69
2524,00;100,69
2523,00;100,69
2522,00;100,69
2521,00;100,69
2520,00;100,69
2519,00;100,69
2518,00;100,69
2517,00;100,69
2516,00;100,69
2515,00;100,69
2514,00;100,69
2513,00;100,69
2512,00;100,69
2511,00;100,69
2510,00;100,70
2509,00;100,70
2508,00;100,70
2507,00;100,70
2506,00;100,70
2505,00;100,70
2504,00;100,70
2503,00;100,71
2502,00;100,71
2501,00;100,71
2500,00;100,71
2499,00;100,71
2498,00;100,72
2497,00;100,72
2496,00;100,72
2495,00;100,72
2494,00;100,72
2493,00;100,72
2492,00;100,72
2491,00;100,72
2490,00;100,72
2489,00;100,72
2488,00;100,72
2487,00;100,72
2486,00;100,73
2485,00;100,73
2484,00;100,73
2483,00;100,73
2482,00;100,73
2481,00;100,73
2480,00;100,73
2479,00;100,73
2478,00;100,73
2477,00;100,73
2476,00;100,73
2475,00;100,73
2474,00;100,73
2473,00;100,73
2472,00;100,73
2471,00;100,73
2470,00;100,73
2469,00;100,73
2468,00;100,73
2467,00;100,74
2466,00;100,73
2465,00;100,73
2464,00;100,73
2463,00;100,73
2462,00;100,73
2461,00;100,73
2460,00;100,73
2459,00;100,73
2458,00;100,73
2457,00;100,72
2456,00;100,72
