Создан как новый массив данных;Образец 1523 полученный PEService Дата пятница, декабря 01 2023
3621,00;101,07
3620,00;101,07
3619,00;101,07
3618,00;101,07
3617,00;101,07
3616,00;101,07
3615,00;101,07
3614,00;101,07
3613,00;101,07
3612,00;101,07
3611,00;101,07
3610,00;101,07
3609,00;101,07
3608,00;101,07
3607,00;101,07
3606,00;101,07
3605,00;101,07
3604,00;101,07
3603,00;101,07
3602,00;101,07
3601,00;101,07
3600,00;101,07
3599,00;101,07
3598,00;101,07
3597,00;101,06
3596,00;101,06
3595,00;101,06
3594,00;101,06
3593,00;101,06
3592,00;101,06
3591,00;101,06
3590,00;101,06
3589,00;101,06
3588,00;101,06
3587,00;101,06
3586,00;101,06
3585,00;101,06
3584,00;101,06
3583,00;101,05
3582,00;101,05
3581,00;101,05
3580,00;101,05
3579,00;101,04
3578,00;101,04
3577,00;101,04
3576,00;101,03
3575,00;101,03
3574,00;101,03
3573,00;101,03
3572,00;101,03
3571,00;101,03
3570,00;101,03
3569,00;101,03
3568,00;101,02
3567,00;101,02
3566,00;101,02
3565,00;101,02
3564,00;101,02
3563,00;101,02
3562,00;101,02
3561,00;101,01
3560,00;101,01
3559,00;101,00
3558,00;101,00
3557,00;101,00
3556,00;100,99
3555,00;100,99
3554,00;100,99
3553,00;100,99
3552,00;100,99
3551,00;100,99
3550,00;100,99
3549,00;100,99
3548,00;100,99
3547,00;100,99
3546,00;100,99
3545,00;100,99
3544,00;100,99
3543,00;100,99
3542,00;100,99
3541,00;100,99
3540,00;100,98
3539,00;100,98
3538,00;100,98
3537,00;100,98
3536,00;100,98
3535,00;100,98
3534,00;100,97
3533,00;100,97
3532,00;100,97
3531,00;100,97
3530,00;100,97
3529,00;100,97
3528,00;100,97
3527,00;100,97
3526,00;100,97
3525,00;100,97
3524,00;100,97
3523,00;100,97
3522,00;100,97
3521,00;100,96
3520,00;100,96
3519,00;100,96
3518,00;100,95
3517,00;100,95
3516,00;100,95
3515,00;100,95
3514,00;100,95
3513,00;100,94
3512,00;100,94
3511,00;100,93
3510,00;100,93
3509,00;100,92
3508,00;100,92
3507,00;100,91
3506,00;100,91
3505,00;100,90
3504,00;100,90
3503,00;100,90
3502,00;100,90
3501,00;100,89
3500,00;100,88
3499,00;100,88
3498,00;100,87
3497,00;100,87
3496,00;100,86
3495,00;100,86
3494,00;100,85
3493,00;100,84
3492,00;100,84
3491,00;100,83
3490,00;100,83
3489,00;100,82
3488,00;100,82
3487,00;100,82
3486,00;100,81
3485,00;100,80
3484,00;100,80
3483,00;100,79
3482,00;100,79
3481,00;100,79
3480,00;100,80
3479,00;100,79
3478,00;100,78
3477,00;100,77
3476,00;100,76
3475,00;100,75
3474,00;100,74
3473,00;100,74
3472,00;100,74
3471,00;100,75
3470,00;100,75
3469,00;100,76
3468,00;100,75
3467,00;100,74
3466,00;100,72
3465,00;100,70
3464,00;100,69
3463,00;100,67
3462,00;100,66
3461,00;100,65
3460,00;100,64
3459,00;100,63
3458,00;100,62
3457,00;100,60
3456,00;100,59
3455,00;100,58
3454,00;100,57
3453,00;100,55
3452,00;100,54
3451,00;100,53
3450,00;100,51
3449,00;100,50
3448,00;100,49
3447,00;100,48
3446,00;100,46
3445,00;100,45
3444,00;100,43
3443,00;100,41
3442,00;100,40
3441,00;100,38
3440,00;100,38
3439,00;100,38
3438,00;100,39
3437,00;100,40
3436,00;100,42
3435,00;100,43
3434,00;100,44
3433,00;100,46
3432,00;100,48
3431,00;100,51
3430,00;100,53
3429,00;100,56
3428,00;100,58
3427,00;100,60
3426,00;100,62
3425,00;100,64
3424,00;100,66
3423,00;100,68
3422,00;100,70
3421,00;100,71
3420,00;100,73
3419,00;100,74
3418,00;100,75
3417,00;100,76
3416,00;100,77
3415,00;100,78
3414,00;100,79
3413,00;100,80
3412,00;100,81
3411,00;100,82
3410,00;100,83
3409,00;100,83
3408,00;100,83
3407,00;100,84
3406,00;100,84
3405,00;100,84
3404,00;100,85
3403,00;100,86
3402,00;100,87
3401,00;100,87
3400,00;100,87
3399,00;100,87
3398,00;100,87
3397,00;100,87
3396,00;100,86
3395,00;100,86
3394,00;100,87
3393,00;100,87
3392,00;100,87
3391,00;100,87
3390,00;100,87
3389,00;100,87
3388,00;100,87
3387,00;100,86
3386,00;100,86
3385,00;100,86
3384,00;100,86
3383,00;100,86
3382,00;100,86
3381,00;100,86
3380,00;100,86
3379,00;100,86
3378,00;100,86
3377,00;100,86
3376,00;100,86
3375,00;100,86
3374,00;100,86
3373,00;100,86
3372,00;100,86
3371,00;100,87
3370,00;100,88
3369,00;100,88
3368,00;100,88
3367,00;100,88
3366,00;100,88
3365,00;100,87
3364,00;100,87
3363,00;100,87
3362,00;100,87
3361,00;100,87
3360,00;100,87
3359,00;100,87
3358,00;100,87
3357,00;100,87
3356,00;100,87
3355,00;100,87
3354,00;100,87
3353,00;100,87
3352,00;100,88
3351,00;100,88
3350,00;100,88
3349,00;100,88
3348,00;100,88
3347,00;100,88
3346,00;100,88
3345,00;100,88
3344,00;100,88
3343,00;100,88
3342,00;100,88
3341,00;100,88
3340,00;100,88
3339,00;100,89
3338,00;100,89
3337,00;100,89
3336,00;100,88
3335,00;100,88
3334,00;100,88
3333,00;100,88
3332,00;100,88
3331,00;100,88
3330,00;100,88
3329,00;100,89
3328,00;100,88
3327,00;100,89
3326,00;100,89
3325,00;100,89
3324,00;100,89
3323,00;100,88
3322,00;100,88
3321,00;100,88
3320,00;100,88
3319,00;100,88
3318,00;100,88
3317,00;100,89
3316,00;100,88
3315,00;100,88
3314,00;100,88
3313,00;100,88
3312,00;100,88
3311,00;100,88
3310,00;100,88
3309,00;100,88
3308,00;100,89
3307,00;100,89
3306,00;100,89
3305,00;100,89
3304,00;100,89
3303,00;100,88
3302,00;100,88
3301,00;100,88
3300,00;100,88
3299,00;100,88
3298,00;100,88
3297,00;100,88
3296,00;100,89
3295,00;100,89
3294,00;100,89
3293,00;100,89
3292,00;100,88
3291,00;100,88
3290,00;100,88
3289,00;100,88
3288,00;100,88
3287,00;100,88
3286,00;100,88
3285,00;100,88
3284,00;100,88
3283,00;100,88
3282,00;100,88
3281,00;100,88
3280,00;100,88
3279,00;100,88
3278,00;100,88
3277,00;100,88
3276,00;100,88
3275,00;100,88
3274,00;100,88
3273,00;100,88
3272,00;100,88
3271,00;100,88
3270,00;100,88
3269,00;100,88
3268,00;100,88
3267,00;100,88
3266,00;100,88
3265,00;100,88
3264,00;100,88
3263,00;100,89
3262,00;100,88
3261,00;100,88
3260,00;100,88
3259,00;100,88
3258,00;100,88
3257,00;100,88
3256,00;100,88
3255,00;100,88
3254,00;100,88
3253,00;100,88
3252,00;100,88
3251,00;100,88
3250,00;100,88
3249,00;100,88
3248,00;100,88
3247,00;100,88
3246,00;100,88
3245,00;100,88
3244,00;100,88
3243,00;100,88
3242,00;100,88
3241,00;100,88
3240,00;100,88
3239,00;100,87
3238,00;100,87
3237,00;100,87
3236,00;100,87
3235,00;100,87
3234,00;100,88
3233,00;100,88
3232,00;100,87
3231,00;100,87
3230,00;100,87
3229,00;100,87
3228,00;100,87
3227,00;100,87
3226,00;100,87
3225,00;100,87
3224,00;100,87
3223,00;100,87
3222,00;100,87
3221,00;100,87
3220,00;100,87
3219,00;100,87
3218,00;100,87
3217,00;100,87
3216,00;100,86
3215,00;100,86
3214,00;100,86
3213,00;100,86
3212,00;100,86
3211,00;100,86
3210,00;100,86
3209,00;100,86
3208,00;100,86
3207,00;100,86
3206,00;100,86
3205,00;100,86
3204,00;100,86
3203,00;100,86
3202,00;100,86
3201,00;100,86
3200,00;100,86
3199,00;100,85
3198,00;100,85
3197,00;100,85
3196,00;100,85
3195,00;100,85
3194,00;100,85
3193,00;100,85
3192,00;100,85
3191,00;100,85
3190,00;100,85
3189,00;100,85
3188,00;100,85
3187,00;100,85
3186,00;100,85
3185,00;100,85
3184,00;100,85
3183,00;100,85
3182,00;100,85
3181,00;100,85
3180,00;100,85
3179,00;100,85
3178,00;100,85
3177,00;100,85
3176,00;100,85
3175,00;100,85
3174,00;100,85
3173,00;100,85
3172,00;100,86
3171,00;100,86
3170,00;100,85
3169,00;100,85
3168,00;100,85
3167,00;100,85
3166,00;100,85
3165,00;100,86
3164,00;100,86
3163,00;100,86
3162,00;100,86
3161,00;100,86
3160,00;100,86
3159,00;100,86
3158,00;100,86
3157,00;100,86
3156,00;100,86
3155,00;100,86
3154,00;100,86
3153,00;100,86
3152,00;100,86
3151,00;100,86
3150,00;100,86
3149,00;100,86
3148,00;100,86
3147,00;100,86
3146,00;100,86
3145,00;100,86
3144,00;100,86
3143,00;100,86
3142,00;100,86
3141,00;100,86
3140,00;100,86
3139,00;100,86
3138,00;100,86
3137,00;100,86
3136,00;100,86
3135,00;100,86
3134,00;100,86
3133,00;100,86
3132,00;100,86
3131,00;100,86
3130,00;100,86
3129,00;100,86
3128,00;100,86
3127,00;100,86
3126,00;100,86
3125,00;100,86
3124,00;100,86
3123,00;100,86
3122,00;100,86
3121,00;100,86
3120,00;100,86
3119,00;100,86
3118,00;100,86
3117,00;100,86
3116,00;100,85
3115,00;100,85
3114,00;100,85
3113,00;100,85
3112,00;100,85
3111,00;100,84
3110,00;100,84
3109,00;100,84
3108,00;100,84
3107,00;100,84
3106,00;100,84
3105,00;100,84
3104,00;100,84
3103,00;100,83
3102,00;100,83
3101,00;100,83
3100,00;100,83
3099,00;100,83
3098,00;100,83
3097,00;100,83
3096,00;100,83
3095,00;100,82
3094,00;100,82
3093,00;100,82
3092,00;100,82
3091,00;100,82
3090,00;100,82
3089,00;100,83
3088,00;100,83
3087,00;100,83
3086,00;100,83
3085,00;100,82
3084,00;100,82
3083,00;100,82
3082,00;100,82
3081,00;100,83
3080,00;100,83
3079,00;100,83
3078,00;100,83
3077,00;100,82
3076,00;100,82
3075,00;100,82
3074,00;100,82
3073,00;100,82
3072,00;100,82
3071,00;100,82
3070,00;100,82
3069,00;100,82
3068,00;100,82
3067,00;100,82
3066,00;100,82
3065,00;100,82
3064,00;100,82
3063,00;100,82
3062,00;100,82
3061,00;100,82
3060,00;100,82
3059,00;100,82
3058,00;100,82
3057,00;100,81
3056,00;100,81
3055,00;100,81
3054,00;100,81
3053,00;100,81
3052,00;100,80
3051,00;100,80
3050,00;100,80
3049,00;100,80
3048,00;100,80
3047,00;100,80
3046,00;100,80
3045,00;100,79
3044,00;100,79
3043,00;100,79
3042,00;100,78
3041,00;100,78
3040,00;100,78
3039,00;100,77
3038,00;100,77
3037,00;100,77
3036,00;100,76
3035,00;100,76
3034,00;100,75
3033,00;100,75
3032,00;100,74
3031,00;100,74
3030,00;100,73
3029,00;100,72
3028,00;100,71
3027,00;100,70
3026,00;100,69
3025,00;100,67
3024,00;100,65
3023,00;100,63
3022,00;100,61
3021,00;100,59
3020,00;100,56
3019,00;100,52
3018,00;100,49
3017,00;100,44
3016,00;100,40
3015,00;100,35
3014,00;100,29
3013,00;100,24
3012,00;100,19
3011,00;100,15
3010,00;100,11
3009,00;100,08
3008,00;100,05
3007,00;100,02
3006,00;99,98
3005,00;99,94
3004,00;99,89
3003,00;99,82
3002,00;99,75
3001,00;99,68
3000,00;99,61
2999,00;99,55
2998,00;99,50
2997,00;99,48
2996,00;99,46
2995,00;99,46
2994,00;99,45
2993,00;99,45
2992,00;99,44
2991,00;99,43
2990,00;99,42
2989,00;99,40
2988,00;99,38
2987,00;99,35
2986,00;99,32
2985,00;99,28
2984,00;99,23
2983,00;99,17
2982,00;99,10
2981,00;99,02
2980,00;98,94
2979,00;98,86
2978,00;98,79
2977,00;98,75
2976,00;98,74
2975,00;98,76
2974,00;98,80
2973,00;98,86
2972,00;98,93
2971,00;99,00
2970,00;99,07
2969,00;99,14
2968,00;99,22
2967,00;99,31
2966,00;99,40
2965,00;99,49
2964,00;99,57
2963,00;99,65
2962,00;99,72
2961,00;99,78
2960,00;99,83
2959,00;99,86
2958,00;99,90
2957,00;99,92
2956,00;99,94
2955,00;99,95
2954,00;99,96
2953,00;99,96
2952,00;99,95
2951,00;99,94
2950,00;99,92
2949,00;99,89
2948,00;99,86
2947,00;99,82
2946,00;99,77
2945,00;99,71
2944,00;99,65
2943,00;99,57
2942,00;99,49
2941,00;99,40
2940,00;99,30
2939,00;99,19
2938,00;99,08
2937,00;98,98
2936,00;98,90
2935,00;98,84
2934,00;98,82
2933,00;98,83
2932,00;98,87
2931,00;98,92
2930,00;99,00
2929,00;99,09
2928,00;99,18
2927,00;99,29
2926,00;99,39
2925,00;99,48
2924,00;99,56
2923,00;99,63
2922,00;99,69
2921,00;99,75
2920,00;99,80
2919,00;99,85
2918,00;99,91
2917,00;99,97
2916,00;100,02
2915,00;100,07
2914,00;100,11
2913,00;100,13
2912,00;100,15
2911,00;100,16
2910,00;100,18
2909,00;100,19
2908,00;100,19
2907,00;100,20
2906,00;100,21
2905,00;100,22
2904,00;100,22
2903,00;100,23
2902,00;100,24
2901,00;100,24
2900,00;100,25
2899,00;100,26
2898,00;100,27
2897,00;100,28
2896,00;100,29
2895,00;100,29
2894,00;100,30
2893,00;100,30
2892,00;100,30
2891,00;100,29
2890,00;100,29
2889,00;100,28
2888,00;100,27
2887,00;100,26
2886,00;100,25
2885,00;100,24
2884,00;100,22
2883,00;100,21
2882,00;100,20
2881,00;100,19
2880,00;100,19
2879,00;100,18
2878,00;100,17
2877,00;100,17
2876,00;100,16
2875,00;100,16
2874,00;100,17
2873,00;100,19
2872,00;100,21
2871,00;100,24
2870,00;100,27
2869,00;100,30
2868,00;100,34
2867,00;100,37
2866,00;100,39
2865,00;100,41
2864,00;100,43
2863,00;100,45
2862,00;100,46
2861,00;100,47
2860,00;100,47
2859,00;100,48
2858,00;100,48
2857,00;100,47
2856,00;100,47
2855,00;100,47
2854,00;100,47
2853,00;100,47
2852,00;100,47
2851,00;100,49
2850,00;100,51
2849,00;100,53
2848,00;100,56
2847,00;100,58
2846,00;100,60
2845,00;100,61
2844,00;100,62
2843,00;100,63
2842,00;100,64
2841,00;100,65
2840,00;100,66
2839,00;100,66
2838,00;100,67
2837,00;100,67
2836,00;100,67
2835,00;100,67
2834,00;100,67
2833,00;100,67
2832,00;100,68
2831,00;100,68
2830,00;100,68
2829,00;100,68
2828,00;100,69
2827,00;100,69
2826,00;100,70
2825,00;100,70
2824,00;100,70
2823,00;100,71
2822,00;100,71
2821,00;100,71
2820,00;100,71
2819,00;100,72
2818,00;100,72
2817,00;100,72
2816,00;100,72
2815,00;100,72
2814,00;100,72
2813,00;100,73
2812,00;100,73
2811,00;100,73
2810,00;100,73
2809,00;100,74
2808,00;100,74
2807,00;100,74
2806,00;100,75
2805,00;100,75
2804,00;100,75
2803,00;100,75
2802,00;100,76
2801,00;100,76
2800,00;100,76
2799,00;100,76
2798,00;100,76
2797,00;100,77
2796,00;100,77
2795,00;100,77
2794,00;100,77
2793,00;100,77
2792,00;100,77
2791,00;100,77
2790,00;100,77
2789,00;100,77
2788,00;100,78
2787,00;100,78
2786,00;100,78
2785,00;100,79
2784,00;100,79
2783,00;100,79
2782,00;100,79
2781,00;100,79
2780,00;100,79
2779,00;100,79
2778,00;100,79
2777,00;100,79
2776,00;100,79
2775,00;100,79
2774,00;100,79
2773,00;100,79
2772,00;100,79
2771,00;100,79
2770,00;100,79
2769,00;100,79
2768,00;100,79
2767,00;100,79
2766,00;100,79
2765,00;100,78
2764,00;100,78
2763,00;100,77
2762,00;100,76
2761,00;100,76
2760,00;100,76
2759,00;100,75
2758,00;100,75
2757,00;100,75
2756,00;100,75
2755,00;100,75
2754,00;100,75
2753,00;100,75
2752,00;100,75
2751,00;100,75
2750,00;100,75
2749,00;100,75
2748,00;100,75
2747,00;100,75
2746,00;100,75
2745,00;100,75
2744,00;100,75
2743,00;100,75
2742,00;100,75
2741,00;100,76
2740,00;100,76
2739,00;100,76
2738,00;100,76
2737,00;100,76
2736,00;100,76
2735,00;100,76
2734,00;100,76
2733,00;100,76
2732,00;100,76
2731,00;100,76
2730,00;100,76
2729,00;100,76
2728,00;100,77
2727,00;100,77
2726,00;100,77
2725,00;100,77
2724,00;100,77
2723,00;100,77
2722,00;100,77
2721,00;100,77
2720,00;100,77
2719,00;100,77
2718,00;100,77
2717,00;100,77
2716,00;100,77
2715,00;100,77
2714,00;100,77
2713,00;100,77
2712,00;100,78
2711,00;100,78
2710,00;100,78
2709,00;100,78
2708,00;100,78
2707,00;100,78
2706,00;100,78
2705,00;100,78
2704,00;100,78
2703,00;100,79
2702,00;100,79
2701,00;100,79
2700,00;100,79
2699,00;100,78
2698,00;100,78
2697,00;100,78
2696,00;100,78
2695,00;100,78
2694,00;100,78
2693,00;100,78
2692,00;100,78
2691,00;100,78
2690,00;100,78
2689,00;100,78
2688,00;100,78
2687,00;100,79
2686,00;100,79
2685,00;100,79
2684,00;100,79
2683,00;100,79
2682,00;100,80
2681,00;100,80
2680,00;100,80
2679,00;100,80
2678,00;100,80
2677,00;100,80
2676,00;100,81
2675,00;100,81
2674,00;100,81
2673,00;100,81
2672,00;100,81
2671,00;100,81
2670,00;100,81
2669,00;100,80
2668,00;100,80
2667,00;100,80
2666,00;100,80
2665,00;100,80
2664,00;100,80
2663,00;100,80
2662,00;100,79
2661,00;100,79
2660,00;100,79
2659,00;100,79
2658,00;100,79
2657,00;100,79
2656,00;100,79
2655,00;100,79
2654,00;100,79
2653,00;100,79
2652,00;100,79
2651,00;100,80
2650,00;100,80
2649,00;100,80
2648,00;100,80
2647,00;100,80
2646,00;100,80
2645,00;100,80
2644,00;100,80
2643,00;100,80
2642,00;100,80
2641,00;100,80
2640,00;100,80
2639,00;100,80
2638,00;100,80
2637,00;100,80
2636,00;100,80
2635,00;100,79
2634,00;100,79
2633,00;100,79
2632,00;100,79
2631,00;100,79
2630,00;100,79
2629,00;100,79
2628,00;100,79
2627,00;100,79
2626,00;100,79
2625,00;100,79
2624,00;100,79
2623,00;100,79
2622,00;100,79
2621,00;100,80
2620,00;100,80
2619,00;100,80
2618,00;100,80
2617,00;100,80
2616,00;100,80
2615,00;100,80
2614,00;100,80
2613,00;100,80
2612,00;100,80
2611,00;100,80
2610,00;100,80
2609,00;100,80
2608,00;100,80
2607,00;100,81
2606,00;100,81
2605,00;100,81
2604,00;100,81
2603,00;100,81
2602,00;100,80
2601,00;100,80
2600,00;100,80
2599,00;100,80
2598,00;100,80
2597,00;100,80
2596,00;100,80
2595,00;100,80
2594,00;100,80
2593,00;100,79
2592,00;100,79
2591,00;100,79
2590,00;100,79
2589,00;100,78
2588,00;100,78
2587,00;100,78
2586,00;100,78
2585,00;100,78
2584,00;100,77
2583,00;100,77
2582,00;100,77
2581,00;100,77
2580,00;100,76
2579,00;100,76
2578,00;100,76
2577,00;100,76
2576,00;100,76
2575,00;100,76
2574,00;100,76
2573,00;100,76
2572,00;100,75
2571,00;100,75
2570,00;100,75
2569,00;100,74
2568,00;100,73
2567,00;100,73
2566,00;100,73
2565,00;100,72
2564,00;100,72
2563,00;100,71
2562,00;100,71
2561,00;100,70
2560,00;100,70
2559,00;100,70
2558,00;100,69
2557,00;100,69
2556,00;100,69
2555,00;100,69
2554,00;100,69
2553,00;100,69
2552,00;100,69
2551,00;100,70
2550,00;100,70
2549,00;100,70
2548,00;100,71
2547,00;100,71
2546,00;100,71
2545,00;100,71
2544,00;100,71
2543,00;100,71
2542,00;100,72
2541,00;100,72
2540,00;100,72
2539,00;100,72
2538,00;100,72
2537,00;100,72
2536,00;100,71
2535,00;100,71
2534,00;100,71
2533,00;100,71
2532,00;100,71
2531,00;100,71
2530,00;100,71
2529,00;100,70
2528,00;100,70
2527,00;100,70
2526,00;100,70
2525,00;100,70
2524,00;100,70
2523,00;100,70
2522,00;100,70
2521,00;100,70
2520,00;100,70
2519,00;100,70
2518,00;100,71
2517,00;100,71
2516,00;100,71
2515,00;100,71
2514,00;100,71
2513,00;100,71
2512,00;100,71
2511,00;100,71
2510,00;100,71
2509,00;100,72
2508,00;100,72
2507,00;100,72
2506,00;100,72
2505,00;100,72
2504,00;100,72
2503,00;100,72
2502,00;100,72
2501,00;100,73
2500,00;100,73
2499,00;100,73
2498,00;100,73
2497,00;100,73
2496,00;100,73
2495,00;100,73
2494,00;100,73
2493,00;100,73
2492,00;100,73
2491,00;100,73
2490,00;100,74
2489,00;100,74
2488,00;100,74
2487,00;100,74
2486,00;100,74
2485,00;100,74
2484,00;100,74
2483,00;100,74
2482,00;100,74
2481,00;100,74
2480,00;100,74
2479,00;100,74
2478,00;100,74
2477,00;100,74
2476,00;100,74
2475,00;100,74
2474,00;100,74
2473,00;100,74
2472,00;100,74
2471,00;100,74
2470,00;100,74
2469,00;100,74
2468,00;100,74
2467,00;100,74
2466,00;100,74
2465,00;100,74
2464,00;100,74
2463,00;100,74
2462,00;100,74
2461,00;100,74
2460,00;100,74
2459,00;100,74
2458,00;100,73
2457,00;100,73
2456,00;100,73
