Создан как новый массив данных;Образец 1519 полученный PEService Дата пятница, декабря 01 2023
3601,00;100,86
3600,00;100,86
3599,00;100,86
3598,00;100,86
3597,00;100,86
3596,00;100,86
3595,00;100,86
3594,00;100,86
3593,00;100,86
3592,00;100,86
3591,00;100,86
3590,00;100,86
3589,00;100,85
3588,00;100,85
3587,00;100,85
3586,00;100,85
3585,00;100,85
3584,00;100,85
3583,00;100,85
3582,00;100,84
3581,00;100,84
3580,00;100,84
3579,00;100,84
3578,00;100,83
3577,00;100,83
3576,00;100,83
3575,00;100,83
3574,00;100,83
3573,00;100,82
3572,00;100,82
3571,00;100,82
3570,00;100,82
3569,00;100,82
3568,00;100,82
3567,00;100,81
3566,00;100,81
3565,00;100,81
3564,00;100,80
3563,00;100,80
3562,00;100,80
3561,00;100,80
3560,00;100,80
3559,00;100,80
3558,00;100,79
3557,00;100,79
3556,00;100,79
3555,00;100,79
3554,00;100,79
3553,00;100,79
3552,00;100,79
3551,00;100,79
3550,00;100,79
3549,00;100,79
3548,00;100,79
3547,00;100,79
3546,00;100,79
3545,00;100,79
3544,00;100,78
3543,00;100,78
3542,00;100,78
3541,00;100,78
3540,00;100,78
3539,00;100,77
3538,00;100,77
3537,00;100,77
3536,00;100,77
3535,00;100,77
3534,00;100,77
3533,00;100,76
3532,00;100,76
3531,00;100,76
3530,00;100,76
3529,00;100,76
3528,00;100,76
3527,00;100,76
3526,00;100,76
3525,00;100,76
3524,00;100,76
3523,00;100,76
3522,00;100,76
3521,00;100,75
3520,00;100,75
3519,00;100,75
3518,00;100,75
3517,00;100,75
3516,00;100,74
3515,00;100,74
3514,00;100,74
3513,00;100,74
3512,00;100,73
3511,00;100,73
3510,00;100,72
3509,00;100,72
3508,00;100,71
3507,00;100,71
3506,00;100,71
3505,00;100,70
3504,00;100,70
3503,00;100,70
3502,00;100,70
3501,00;100,69
3500,00;100,68
3499,00;100,68
3498,00;100,67
3497,00;100,67
3496,00;100,66
3495,00;100,66
3494,00;100,65
3493,00;100,64
3492,00;100,64
3491,00;100,63
3490,00;100,62
3489,00;100,62
3488,00;100,62
3487,00;100,61
3486,00;100,61
3485,00;100,61
3484,00;100,60
3483,00;100,60
3482,00;100,59
3481,00;100,59
3480,00;100,59
3479,00;100,59
3478,00;100,58
3477,00;100,57
3476,00;100,56
3475,00;100,55
3474,00;100,55
3473,00;100,54
3472,00;100,54
3471,00;100,55
3470,00;100,55
3469,00;100,55
3468,00;100,55
3467,00;100,54
3466,00;100,52
3465,00;100,50
3464,00;100,48
3463,00;100,46
3462,00;100,45
3461,00;100,44
3460,00;100,43
3459,00;100,42
3458,00;100,40
3457,00;100,39
3456,00;100,37
3455,00;100,36
3454,00;100,35
3453,00;100,33
3452,00;100,32
3451,00;100,31
3450,00;100,29
3449,00;100,28
3448,00;100,27
3447,00;100,25
3446,00;100,24
3445,00;100,22
3444,00;100,20
3443,00;100,18
3442,00;100,16
3441,00;100,14
3440,00;100,12
3439,00;100,11
3438,00;100,11
3437,00;100,12
3436,00;100,13
3435,00;100,15
3434,00;100,16
3433,00;100,18
3432,00;100,21
3431,00;100,24
3430,00;100,27
3429,00;100,30
3428,00;100,32
3427,00;100,35
3426,00;100,36
3425,00;100,38
3424,00;100,40
3423,00;100,42
3422,00;100,44
3421,00;100,46
3420,00;100,48
3419,00;100,49
3418,00;100,51
3417,00;100,52
3416,00;100,53
3415,00;100,54
3414,00;100,56
3413,00;100,57
3412,00;100,58
3411,00;100,59
3410,00;100,59
3409,00;100,60
3408,00;100,60
3407,00;100,61
3406,00;100,61
3405,00;100,61
3404,00;100,62
3403,00;100,63
3402,00;100,64
3401,00;100,65
3400,00;100,65
3399,00;100,65
3398,00;100,64
3397,00;100,64
3396,00;100,64
3395,00;100,64
3394,00;100,65
3393,00;100,65
3392,00;100,66
3391,00;100,66
3390,00;100,65
3389,00;100,65
3388,00;100,64
3387,00;100,64
3386,00;100,64
3385,00;100,64
3384,00;100,64
3383,00;100,65
3382,00;100,65
3381,00;100,64
3380,00;100,64
3379,00;100,64
3378,00;100,64
3377,00;100,64
3376,00;100,63
3375,00;100,63
3374,00;100,63
3373,00;100,63
3372,00;100,63
3371,00;100,64
3370,00;100,65
3369,00;100,66
3368,00;100,66
3367,00;100,66
3366,00;100,66
3365,00;100,66
3364,00;100,65
3363,00;100,65
3362,00;100,65
3361,00;100,65
3360,00;100,65
3359,00;100,66
3358,00;100,66
3357,00;100,66
3356,00;100,66
3355,00;100,66
3354,00;100,66
3353,00;100,66
3352,00;100,66
3351,00;100,66
3350,00;100,66
3349,00;100,66
3348,00;100,66
3347,00;100,66
3346,00;100,66
3345,00;100,66
3344,00;100,66
3343,00;100,66
3342,00;100,66
3341,00;100,66
3340,00;100,67
3339,00;100,67
3338,00;100,67
3337,00;100,67
3336,00;100,67
3335,00;100,66
3334,00;100,66
3333,00;100,66
3332,00;100,66
3331,00;100,66
3330,00;100,66
3329,00;100,67
3328,00;100,67
3327,00;100,67
3326,00;100,67
3325,00;100,67
3324,00;100,67
3323,00;100,66
3322,00;100,66
3321,00;100,66
3320,00;100,66
3319,00;100,66
3318,00;100,66
3317,00;100,66
3316,00;100,66
3315,00;100,66
3314,00;100,66
3313,00;100,66
3312,00;100,67
3311,00;100,67
3310,00;100,67
3309,00;100,67
3308,00;100,68
3307,00;100,68
3306,00;100,68
3305,00;100,68
3304,00;100,68
3303,00;100,67
3302,00;100,67
3301,00;100,67
3300,00;100,67
3299,00;100,67
3298,00;100,67
3297,00;100,67
3296,00;100,67
3295,00;100,67
3294,00;100,67
3293,00;100,67
3292,00;100,67
3291,00;100,67
3290,00;100,67
3289,00;100,67
3288,00;100,67
3287,00;100,67
3286,00;100,67
3285,00;100,67
3284,00;100,67
3283,00;100,67
3282,00;100,67
3281,00;100,67
3280,00;100,67
3279,00;100,67
3278,00;100,67
3277,00;100,67
3276,00;100,67
3275,00;100,67
3274,00;100,67
3273,00;100,67
3272,00;100,68
3271,00;100,68
3270,00;100,68
3269,00;100,67
3268,00;100,67
3267,00;100,67
3266,00;100,67
3265,00;100,67
3264,00;100,67
3263,00;100,67
3262,00;100,67
3261,00;100,67
3260,00;100,67
3259,00;100,67
3258,00;100,67
3257,00;100,67
3256,00;100,67
3255,00;100,67
3254,00;100,67
3253,00;100,67
3252,00;100,67
3251,00;100,67
3250,00;100,67
3249,00;100,67
3248,00;100,67
3247,00;100,67
3246,00;100,67
3245,00;100,67
3244,00;100,67
3243,00;100,66
3242,00;100,66
3241,00;100,66
3240,00;100,66
3239,00;100,66
3238,00;100,66
3237,00;100,66
3236,00;100,66
3235,00;100,67
3234,00;100,67
3233,00;100,67
3232,00;100,67
3231,00;100,67
3230,00;100,66
3229,00;100,66
3228,00;100,66
3227,00;100,66
3226,00;100,66
3225,00;100,66
3224,00;100,66
3223,00;100,66
3222,00;100,66
3221,00;100,66
3220,00;100,66
3219,00;100,66
3218,00;100,66
3217,00;100,65
3216,00;100,65
3215,00;100,66
3214,00;100,66
3213,00;100,66
3212,00;100,66
3211,00;100,66
3210,00;100,65
3209,00;100,65
3208,00;100,65
3207,00;100,65
3206,00;100,65
3205,00;100,65
3204,00;100,65
3203,00;100,65
3202,00;100,65
3201,00;100,65
3200,00;100,65
3199,00;100,65
3198,00;100,65
3197,00;100,65
3196,00;100,65
3195,00;100,65
3194,00;100,65
3193,00;100,65
3192,00;100,65
3191,00;100,64
3190,00;100,64
3189,00;100,64
3188,00;100,64
3187,00;100,64
3186,00;100,64
3185,00;100,64
3184,00;100,64
3183,00;100,64
3182,00;100,64
3181,00;100,64
3180,00;100,64
3179,00;100,64
3178,00;100,65
3177,00;100,65
3176,00;100,65
3175,00;100,65
3174,00;100,65
3173,00;100,64
3172,00;100,64
3171,00;100,64
3170,00;100,65
3169,00;100,65
3168,00;100,65
3167,00;100,65
3166,00;100,65
3165,00;100,65
3164,00;100,65
3163,00;100,65
3162,00;100,65
3161,00;100,65
3160,00;100,66
3159,00;100,66
3158,00;100,66
3157,00;100,66
3156,00;100,66
3155,00;100,66
3154,00;100,66
3153,00;100,66
3152,00;100,66
3151,00;100,66
3150,00;100,65
3149,00;100,65
3148,00;100,66
3147,00;100,66
3146,00;100,66
3145,00;100,66
3144,00;100,66
3143,00;100,66
3142,00;100,66
3141,00;100,66
3140,00;100,66
3139,00;100,66
3138,00;100,66
3137,00;100,66
3136,00;100,66
3135,00;100,66
3134,00;100,66
3133,00;100,66
3132,00;100,66
3131,00;100,66
3130,00;100,66
3129,00;100,66
3128,00;100,66
3127,00;100,66
3126,00;100,66
3125,00;100,66
3124,00;100,66
3123,00;100,66
3122,00;100,66
3121,00;100,66
3120,00;100,66
3119,00;100,66
3118,00;100,66
3117,00;100,66
3116,00;100,66
3115,00;100,66
3114,00;100,65
3113,00;100,65
3112,00;100,65
3111,00;100,65
3110,00;100,65
3109,00;100,65
3108,00;100,65
3107,00;100,64
3106,00;100,64
3105,00;100,64
3104,00;100,64
3103,00;100,64
3102,00;100,64
3101,00;100,63
3100,00;100,63
3099,00;100,63
3098,00;100,63
3097,00;100,63
3096,00;100,62
3095,00;100,62
3094,00;100,62
3093,00;100,62
3092,00;100,62
3091,00;100,63
3090,00;100,63
3089,00;100,63
3088,00;100,63
3087,00;100,63
3086,00;100,63
3085,00;100,63
3084,00;100,63
3083,00;100,63
3082,00;100,63
3081,00;100,63
3080,00;100,63
3079,00;100,63
3078,00;100,63
3077,00;100,63
3076,00;100,63
3075,00;100,63
3074,00;100,63
3073,00;100,63
3072,00;100,63
3071,00;100,63
3070,00;100,63
3069,00;100,63
3068,00;100,63
3067,00;100,63
3066,00;100,63
3065,00;100,63
3064,00;100,63
3063,00;100,63
3062,00;100,63
3061,00;100,62
3060,00;100,62
3059,00;100,62
3058,00;100,62
3057,00;100,62
3056,00;100,62
3055,00;100,61
3054,00;100,61
3053,00;100,61
3052,00;100,61
3051,00;100,61
3050,00;100,61
3049,00;100,60
3048,00;100,60
3047,00;100,60
3046,00;100,60
3045,00;100,60
3044,00;100,60
3043,00;100,59
3042,00;100,59
3041,00;100,59
3040,00;100,58
3039,00;100,58
3038,00;100,58
3037,00;100,57
3036,00;100,57
3035,00;100,56
3034,00;100,56
3033,00;100,55
3032,00;100,55
3031,00;100,54
3030,00;100,53
3029,00;100,52
3028,00;100,51
3027,00;100,50
3026,00;100,48
3025,00;100,46
3024,00;100,45
3023,00;100,42
3022,00;100,39
3021,00;100,36
3020,00;100,32
3019,00;100,28
3018,00;100,23
3017,00;100,17
3016,00;100,10
3015,00;100,03
3014,00;99,96
3013,00;99,90
3012,00;99,84
3011,00;99,80
3010,00;99,76
3009,00;99,74
3008,00;99,73
3007,00;99,71
3006,00;99,69
3005,00;99,65
3004,00;99,60
3003,00;99,53
3002,00;99,45
3001,00;99,36
3000,00;99,28
2999,00;99,22
2998,00;99,18
2997,00;99,17
2996,00;99,18
2995,00;99,20
2994,00;99,22
2993,00;99,23
2992,00;99,25
2991,00;99,25
2990,00;99,25
2989,00;99,25
2988,00;99,24
2987,00;99,22
2986,00;99,19
2985,00;99,15
2984,00;99,10
2983,00;99,04
2982,00;98,96
2981,00;98,86
2980,00;98,76
2979,00;98,67
2978,00;98,60
2977,00;98,56
2976,00;98,57
2975,00;98,61
2974,00;98,68
2973,00;98,76
2972,00;98,84
2971,00;98,92
2970,00;99,00
2969,00;99,08
2968,00;99,17
2967,00;99,26
2966,00;99,36
2965,00;99,46
2964,00;99,55
2963,00;99,63
2962,00;99,70
2961,00;99,75
2960,00;99,80
2959,00;99,83
2958,00;99,86
2957,00;99,88
2956,00;99,90
2955,00;99,91
2954,00;99,91
2953,00;99,91
2952,00;99,91
2951,00;99,90
2950,00;99,88
2949,00;99,85
2948,00;99,82
2947,00;99,77
2946,00;99,72
2945,00;99,66
2944,00;99,58
2943,00;99,49
2942,00;99,39
2941,00;99,27
2940,00;99,14
2939,00;99,00
2938,00;98,86
2937,00;98,73
2936,00;98,62
2935,00;98,55
2934,00;98,51
2933,00;98,52
2932,00;98,56
2931,00;98,63
2930,00;98,72
2929,00;98,83
2928,00;98,96
2927,00;99,10
2926,00;99,23
2925,00;99,35
2924,00;99,46
2923,00;99,55
2922,00;99,62
2921,00;99,68
2920,00;99,73
2919,00;99,79
2918,00;99,85
2917,00;99,91
2916,00;99,96
2915,00;100,00
2914,00;100,04
2913,00;100,05
2912,00;100,06
2911,00;100,07
2910,00;100,07
2909,00;100,07
2908,00;100,08
2907,00;100,08
2906,00;100,08
2905,00;100,09
2904,00;100,09
2903,00;100,10
2902,00;100,10
2901,00;100,11
2900,00;100,12
2899,00;100,13
2898,00;100,14
2897,00;100,15
2896,00;100,16
2895,00;100,17
2894,00;100,18
2893,00;100,19
2892,00;100,19
2891,00;100,20
2890,00;100,20
2889,00;100,20
2888,00;100,20
2887,00;100,19
2886,00;100,19
2885,00;100,18
2884,00;100,17
2883,00;100,16
2882,00;100,14
2881,00;100,13
2880,00;100,11
2879,00;100,09
2878,00;100,07
2877,00;100,04
2876,00;100,03
2875,00;100,01
2874,00;100,01
2873,00;100,02
2872,00;100,04
2871,00;100,07
2870,00;100,11
2869,00;100,14
2868,00;100,18
2867,00;100,21
2866,00;100,24
2865,00;100,27
2864,00;100,29
2863,00;100,30
2862,00;100,32
2861,00;100,33
2860,00;100,34
2859,00;100,34
2858,00;100,34
2857,00;100,35
2856,00;100,34
2855,00;100,34
2854,00;100,34
2853,00;100,34
2852,00;100,35
2851,00;100,37
2850,00;100,39
2849,00;100,41
2848,00;100,44
2847,00;100,46
2846,00;100,47
2845,00;100,48
2844,00;100,49
2843,00;100,50
2842,00;100,50
2841,00;100,50
2840,00;100,51
2839,00;100,51
2838,00;100,52
2837,00;100,52
2836,00;100,52
2835,00;100,51
2834,00;100,51
2833,00;100,51
2832,00;100,52
2831,00;100,52
2830,00;100,52
2829,00;100,52
2828,00;100,53
2827,00;100,53
2826,00;100,53
2825,00;100,53
2824,00;100,54
2823,00;100,54
2822,00;100,54
2821,00;100,54
2820,00;100,55
2819,00;100,55
2818,00;100,55
2817,00;100,55
2816,00;100,55
2815,00;100,55
2814,00;100,55
2813,00;100,55
2812,00;100,56
2811,00;100,56
2810,00;100,56
2809,00;100,56
2808,00;100,56
2807,00;100,57
2806,00;100,57
2805,00;100,58
2804,00;100,58
2803,00;100,58
2802,00;100,59
2801,00;100,59
2800,00;100,59
2799,00;100,60
2798,00;100,60
2797,00;100,60
2796,00;100,60
2795,00;100,59
2794,00;100,59
2793,00;100,59
2792,00;100,59
2791,00;100,60
2790,00;100,60
2789,00;100,60
2788,00;100,60
2787,00;100,61
2786,00;100,61
2785,00;100,61
2784,00;100,61
2783,00;100,62
2782,00;100,62
2781,00;100,62
2780,00;100,62
2779,00;100,62
2778,00;100,62
2777,00;100,62
2776,00;100,63
2775,00;100,63
2774,00;100,63
2773,00;100,63
2772,00;100,63
2771,00;100,62
2770,00;100,62
2769,00;100,62
2768,00;100,62
2767,00;100,62
2766,00;100,61
2765,00;100,61
2764,00;100,60
2763,00;100,60
2762,00;100,59
2761,00;100,59
2760,00;100,58
2759,00;100,58
2758,00;100,58
2757,00;100,57
2756,00;100,57
2755,00;100,57
2754,00;100,57
2753,00;100,57
2752,00;100,57
2751,00;100,58
2750,00;100,58
2749,00;100,58
2748,00;100,58
2747,00;100,58
2746,00;100,58
2745,00;100,58
2744,00;100,58
2743,00;100,58
2742,00;100,58
2741,00;100,58
2740,00;100,59
2739,00;100,59
2738,00;100,59
2737,00;100,59
2736,00;100,59
2735,00;100,59
2734,00;100,59
2733,00;100,59
2732,00;100,59
2731,00;100,59
2730,00;100,59
2729,00;100,60
2728,00;100,60
2727,00;100,60
2726,00;100,60
2725,00;100,59
2724,00;100,59
2723,00;100,59
2722,00;100,59
2721,00;100,59
2720,00;100,59
2719,00;100,59
2718,00;100,59
2717,00;100,59
2716,00;100,59
2715,00;100,59
2714,00;100,60
2713,00;100,60
2712,00;100,60
2711,00;100,60
2710,00;100,60
2709,00;100,61
2708,00;100,61
2707,00;100,61
2706,00;100,61
2705,00;100,61
2704,00;100,61
2703,00;100,62
2702,00;100,62
2701,00;100,61
2700,00;100,61
2699,00;100,61
2698,00;100,61
2697,00;100,61
2696,00;100,61
2695,00;100,61
2694,00;100,61
2693,00;100,61
2692,00;100,61
2691,00;100,61
2690,00;100,61
2689,00;100,61
2688,00;100,61
2687,00;100,61
2686,00;100,61
2685,00;100,62
2684,00;100,62
2683,00;100,63
2682,00;100,63
2681,00;100,63
2680,00;100,63
2679,00;100,63
2678,00;100,64
2677,00;100,64
2676,00;100,64
2675,00;100,64
2674,00;100,64
2673,00;100,64
2672,00;100,64
2671,00;100,64
2670,00;100,64
2669,00;100,64
2668,00;100,64
2667,00;100,63
2666,00;100,63
2665,00;100,63
2664,00;100,62
2663,00;100,62
2662,00;100,62
2661,00;100,62
2660,00;100,62
2659,00;100,62
2658,00;100,62
2657,00;100,62
2656,00;100,62
2655,00;100,62
2654,00;100,62
2653,00;100,62
2652,00;100,62
2651,00;100,63
2650,00;100,63
2649,00;100,63
2648,00;100,63
2647,00;100,64
2646,00;100,64
2645,00;100,64
2644,00;100,63
2643,00;100,63
2642,00;100,63
2641,00;100,63
2640,00;100,63
2639,00;100,63
2638,00;100,63
2637,00;100,63
2636,00;100,62
2635,00;100,62
2634,00;100,62
2633,00;100,62
2632,00;100,62
2631,00;100,62
2630,00;100,62
2629,00;100,62
2628,00;100,62
2627,00;100,62
2626,00;100,62
2625,00;100,62
2624,00;100,62
2623,00;100,63
2622,00;100,63
2621,00;100,63
2620,00;100,63
2619,00;100,63
2618,00;100,63
2617,00;100,63
2616,00;100,63
2615,00;100,63
2614,00;100,64
2613,00;100,64
2612,00;100,64
2611,00;100,64
2610,00;100,64
2609,00;100,64
2608,00;100,64
2607,00;100,64
2606,00;100,64
2605,00;100,64
2604,00;100,64
2603,00;100,64
2602,00;100,64
2601,00;100,64
2600,00;100,64
2599,00;100,64
2598,00;100,64
2597,00;100,63
2596,00;100,63
2595,00;100,63
2594,00;100,63
2593,00;100,62
2592,00;100,62
2591,00;100,62
2590,00;100,62
2589,00;100,61
2588,00;100,61
2587,00;100,61
2586,00;100,60
2585,00;100,60
2584,00;100,60
2583,00;100,60
2582,00;100,60
2581,00;100,59
2580,00;100,59
2579,00;100,59
2578,00;100,59
2577,00;100,58
2576,00;100,58
2575,00;100,58
2574,00;100,58
2573,00;100,58
2572,00;100,57
2571,00;100,57
2570,00;100,57
2569,00;100,56
2568,00;100,56
2567,00;100,55
2566,00;100,54
2565,00;100,54
2564,00;100,53
2563,00;100,53
2562,00;100,52
2561,00;100,52
2560,00;100,51
2559,00;100,51
2558,00;100,51
2557,00;100,51
2556,00;100,51
2555,00;100,51
2554,00;100,51
2553,00;100,51
2552,00;100,51
2551,00;100,51
2550,00;100,52
2549,00;100,52
2548,00;100,52
2547,00;100,52
2546,00;100,53
2545,00;100,53
2544,00;100,53
2543,00;100,53
2542,00;100,53
2541,00;100,54
2540,00;100,54
2539,00;100,54
2538,00;100,54
2537,00;100,54
2536,00;100,53
2535,00;100,53
2534,00;100,53
2533,00;100,53
2532,00;100,53
2531,00;100,52
2530,00;100,52
2529,00;100,52
2528,00;100,52
2527,00;100,52
2526,00;100,52
2525,00;100,52
2524,00;100,52
2523,00;100,52
2522,00;100,52
2521,00;100,52
2520,00;100,52
2519,00;100,52
2518,00;100,52
2517,00;100,52
2516,00;100,52
2515,00;100,53
2514,00;100,53
2513,00;100,53
2512,00;100,53
2511,00;100,53
2510,00;100,54
2509,00;100,54
2508,00;100,54
2507,00;100,54
2506,00;100,55
2505,00;100,55
2504,00;100,55
2503,00;100,55
2502,00;100,55
2501,00;100,55
2500,00;100,56
2499,00;100,56
2498,00;100,56
2497,00;100,56
2496,00;100,56
2495,00;100,56
2494,00;100,56
2493,00;100,56
2492,00;100,56
2491,00;100,56
2490,00;100,57
2489,00;100,57
2488,00;100,57
2487,00;100,57
2486,00;100,57
2485,00;100,57
2484,00;100,57
2483,00;100,57
2482,00;100,57
2481,00;100,57
2480,00;100,57
2479,00;100,57
2478,00;100,57
2477,00;100,57
2476,00;100,57
2475,00;100,57
2474,00;100,57
2473,00;100,57
2472,00;100,57
2471,00;100,57
2470,00;100,57
2469,00;100,57
2468,00;100,57
2467,00;100,57
2466,00;100,58
2465,00;100,58
2464,00;100,57
2463,00;100,57
2462,00;100,57
2461,00;100,56
2460,00;100,56
2459,00;100,56
2458,00;100,56
2457,00;100,56
2456,00;100,56
